date,year,state,top_item,id,hex_code
2024-08-04,2024,CT,Omastar,139,#6890F0
2024-08-04,2024,DC,Seaking,119,#F08030
2024-08-04,2024,DE,Onix,95,#B8A038
2024-08-04,2024,FL,Onix,95,#B8A038
2024-08-04,2024,GA,Tangela,114,#78C850
2024-08-04,2024,HI,Omastar,139,#6890F0
2024-08-04,2024,IA,Aerodactyl,142,#B8A038
2024-08-04,2024,ID,Rhydon,112,#B8A038
2024-08-04,2024,IL,Aerodactyl,142,#B8A038
2024-08-04,2024,IN,Nidorina,30,#A040A0
2024-08-04,2024,KS,Ditto,132,#F8A8B8
2024-08-04,2024,KY,Venonat,48,#A040A0
2024-08-04,2024,LA,Ditto,132,#F8A8B8
2024-08-04,2024,MA,Nidorina,30,#A040A0
2024-08-04,2024,MD,Kabuto,140,#B8A038
2024-08-04,2024,ME,Venonat,48,#A040A0
2024-08-04,2024,MI,Seel,86,#B8B8D0
2024-08-04,2024,MN,Aerodactyl,142,#B8A038
2024-08-04,2024,MO,Aerodactyl,142,#B8A038
2024-08-04,2024,MS,Omastar,139,#6890F0
2024-08-04,2024,MT,Hypno,97,#E0C068
2024-08-04,2024,NC,Kabuto,140,#B8A038
2024-08-04,2024,ND,Omanyte,138,#6890F0
2024-08-04,2024,NE,Dodrio,85,#A89078
2024-08-04,2024,NH,Goldeen,118,#F08030
2024-08-04,2024,NJ,Aerodactyl,142,#B8A038
2024-08-04,2024,NM,Nidorina,30,#A040A0
2024-08-04,2024,NV,Hypno,97,#E0C068
2024-08-04,2024,NY,Nidorina,30,#A040A0
2024-08-04,2024,OH,Nidorina,30,#A040A0
2024-08-04,2024,OK,Growlithe,58,#F08030
2024-08-04,2024,OR,Nidorina,30,#A040A0
2024-08-04,2024,PA,Aerodactyl,142,#B8A038
2024-08-04,2024,RI,Aerodactyl,142,#B8A038
2024-08-04,2024,SC,Hypno,97,#E0C068
2024-08-04,2024,SD,Onix,95,#B8A038
2024-08-04,2024,TN,Seel,86,#B8B8D0
2024-08-04,2024,TX,Onix,95,#B8A038
2024-08-04,2024,UT,Nidorina,30,#A040A0
2024-08-04,2024,VA,Nidorina,30,#A040A0
2024-08-04,2024,VT,Seel,86,#B8B8D0
2024-08-04,2024,WA,Aerodactyl,142,#B8A038
2024-08-04,2024,WI,Nidorina,30,#A040A0
2024-08-04,2024,WV,Ditto,132,#F8A8B8
2024-08-04,2024,WY,Aerodactyl,142,#B8A038
2024-08-11,2024,AK,Onix,95,#B8A038
2024-08-11,2024,AL,Ditto,132,#F8A8B8
2024-08-11,2024,AR,Kangaskhan,115,#A89078
2024-08-11,2024,AZ,Seel,86,#B8B8D0
2024-08-11,2024,CA,Psyduck,54,#6890F0
2024-08-11,2024,CO,Seel,86,#B8B8D0
2024-08-11,2024,CT,Tangela,114,#78C850
2024-08-11,2024,DC,Seaking,119,#F08030
2024-08-11,2024,DE,Onix,95,#B8A038
2024-08-11,2024,FL,Onix,95,#B8A038
2024-08-11,2024,GA,Tangela,114,#78C850
2024-08-11,2024,HI,Kangaskhan,115,#A89078
2024-08-11,2024,IA,Seel,86,#B8B8D0
2024-08-11,2024,ID,Kangaskhan,115,#A89078
2024-08-11,2024,IL,Seel,86,#B8B8D0
2024-08-11,2024,IN,Pinsir,127,#78C850
2024-08-11,2024,KS,Ditto,132,#F8A8B8
2024-08-11,2024,KY,Venonat,48,#A040A0
2024-08-11,2024,LA,Tangela,114,#78C850
2024-08-11,2024,MA,Seel,86,#B8B8D0
2024-08-11,2024,MD,Seaking,119,#F08030
2024-08-11,2024,ME,Venonat,48,#A040A0
2024-08-11,2024,MI,Seel,86,#B8B8D0
2024-08-11,2024,MN,Seel,86,#B8B8D0
2024-08-11,2024,MO,Ditto,132,#F8A8B8
2024-08-11,2024,MS,Ditto,132,#F8A8B8
2024-08-11,2024,MT,Seel,86,#B8B8D0
2024-08-11,2024,NC,Seel,86,#B8B8D0
2024-08-11,2024,ND,Tauros,128,#A89078
2024-08-11,2024,NE,Onix,95,#B8A038
2024-08-11,2024,NH,Kangaskhan,115,#A89078
2024-08-11,2024,NJ,Seel,86,#B8B8D0
2024-08-11,2024,NM,Hypno,97,#E0C068
2024-08-11,2024,NV,Psyduck,54,#6890F0
2024-08-11,2024,NY,Seel,86,#B8B8D0
2024-08-11,2024,OH,Seel,86,#B8B8D0
2024-08-11,2024,OK,Growlithe,58,#F08030
2024-08-11,2024,OR,Hypno,97,#E0C068
2024-08-11,2024,PA,Pinsir,127,#78C850
2024-08-11,2024,RI,Hypno,97,#E0C068
2024-08-11,2024,SC,Seel,86,#B8B8D0
2024-08-11,2024,SD,Onix,95,#B8A038
2024-08-11,2024,TN,Seel,86,#B8B8D0
2024-08-11,2024,TX,Onix,95,#B8A038
2024-08-11,2024,UT,Seel,86,#B8B8D0
2024-08-11,2024,VA,Seel,86,#B8B8D0
2024-08-11,2024,VT,Seel,86,#B8B8D0
2024-08-11,2024,WA,Seel,86,#B8B8D0
2024-08-11,2024,WI,Seel,86,#B8B8D0
2024-08-11,2024,WV,Ditto,132,#F8A8B8
2024-08-11,2024,WY,Nidoking,34,#A040A0
2024-08-18,2024,AK,Onix,95,#B8A038
2024-08-18,2024,AL,Ditto,132,#F8A8B8
2024-08-18,2024,AR,Onix,95,#B8A038
2024-08-18,2024,AZ,Seel,86,#B8B8D0
2024-08-18,2024,CA,Psyduck,54,#6890F0
2024-08-18,2024,CO,Seel,86,#B8B8D0
2024-08-18,2024,CT,Psyduck,54,#6890F0
2024-08-18,2024,DC,Seaking,119,#F08030
2024-08-18,2024,DE,Lickitung,108,#A89078
2024-08-18,2024,FL,Onix,95,#B8A038
2024-08-18,2024,GA,Tangela,114,#78C850
2024-08-18,2024,HI,Psyduck,54,#6890F0
2024-08-18,2024,IA,Psyduck,54,#6890F0
2024-08-18,2024,ID,Psyduck,54,#6890F0
2024-08-18,2024,IL,Seel,86,#B8B8D0
2024-08-18,2024,IN,Venomoth,49,#A040A0
2024-08-18,2024,KS,Ditto,132,#F8A8B8
2024-08-18,2024,KY,Ditto,132,#F8A8B8
2024-08-18,2024,LA,Ditto,132,#F8A8B8
2024-08-18,2024,MA,Seel,86,#B8B8D0
2024-08-18,2024,MD,Seaking,119,#F08030
2024-08-18,2024,ME,Hypno,97,#E0C068
2024-08-18,2024,MI,Seel,86,#B8B8D0
2024-08-18,2024,MN,Seel,86,#B8B8D0
2024-08-18,2024,MO,Ditto,132,#F8A8B8
2024-08-18,2024,MS,Spearow,21,#A89078
2024-08-18,2024,MT,Seel,86,#B8B8D0
2024-08-18,2024,NC,Seel,86,#B8B8D0
2024-08-18,2024,ND,Tauros,128,#A89078
2024-08-18,2024,NE,Onix,95,#B8A038
2024-08-18,2024,NH,Hypno,97,#E0C068
2024-08-18,2024,NJ,Seel,86,#B8B8D0
2024-08-18,2024,NM,Psyduck,54,#6890F0
2024-08-18,2024,NV,Psyduck,54,#6890F0
2024-08-18,2024,NY,Seel,86,#B8B8D0
2024-08-18,2024,OH,Seel,86,#B8B8D0
2024-08-18,2024,OK,Ditto,132,#F8A8B8
2024-08-18,2024,OR,Gloom,44,#78C850
2024-08-18,2024,PA,Seel,86,#B8B8D0
2024-08-18,2024,RI,Hypno,97,#E0C068
2024-08-18,2024,SC,Venomoth,49,#A040A0
2024-08-18,2024,SD,Onix,95,#B8A038
2024-08-18,2024,TN,Seel,86,#B8B8D0
2024-08-18,2024,TX,Onix,95,#B8A038
2024-08-18,2024,UT,Seel,86,#B8B8D0
2024-08-18,2024,VA,Venomoth,49,#A040A0
2024-08-18,2024,VT,Seel,86,#B8B8D0
2024-08-18,2024,WA,Psyduck,54,#6890F0
2024-08-18,2024,WI,Seel,86,#B8B8D0
2024-08-18,2024,WV,Ditto,132,#F8A8B8
2024-08-18,2024,WY,Psyduck,54,#6890F0
2024-08-25,2024,AK,Gloom,44,#78C850
2024-08-25,2024,AL,Ditto,132,#F8A8B8
2024-08-25,2024,AR,Magnemite,81,#B8B8D0
2024-08-25,2024,AZ,Gloom,44,#78C850
2024-08-25,2024,CA,Gloom,44,#78C850
2024-08-25,2024,CO,Gloom,44,#78C850
2024-08-25,2024,CT,Magnemite,81,#B8B8D0
2024-08-25,2024,DC,Seaking,119,#F08030
2024-08-25,2024,DE,Ekans,23,#A040A0
2024-08-25,2024,FL,Gloom,44,#78C850
2024-08-25,2024,GA,Tangela,114,#78C850
2024-08-25,2024,HI,Ditto,132,#F8A8B8
2024-08-25,2024,IA,Magnemite,81,#B8B8D0
2024-08-25,2024,ID,Gloom,44,#78C850
2024-08-25,2024,IL,Magnemite,81,#B8B8D0
2024-08-25,2024,IN,Magnemite,81,#B8B8D0
2024-08-25,2024,KS,Magnemite,81,#B8B8D0
2024-08-25,2024,KY,Ditto,132,#F8A8B8
2024-08-25,2024,LA,Gloom,44,#78C850
2024-08-25,2024,MA,Magnemite,81,#B8B8D0
2024-08-25,2024,MD,Pinsir,127,#78C850
2024-08-25,2024,ME,Magnemite,81,#B8B8D0
2024-08-25,2024,MI,Magnemite,81,#B8B8D0
2024-08-25,2024,MN,Gloom,44,#78C850
2024-08-25,2024,MO,Gloom,44,#78C850
2024-08-25,2024,MS,Magnemite,81,#B8B8D0
2024-08-25,2024,MT,Hypno,97,#E0C068
2024-08-25,2024,NC,Magnemite,81,#B8B8D0
2024-08-25,2024,ND,Magnemite,81,#B8B8D0
2024-08-25,2024,NE,Gloom,44,#78C850
2024-08-25,2024,NH,Hypno,97,#E0C068
2024-08-25,2024,NJ,Magnemite,81,#B8B8D0
2024-08-25,2024,NM,Gloom,44,#78C850
2024-08-25,2024,NV,Gloom,44,#78C850
2024-08-25,2024,NY,Gloom,44,#78C850
2024-08-25,2024,OH,Magnemite,81,#B8B8D0
2024-08-25,2024,OK,Gloom,44,#78C850
2024-08-25,2024,OR,Gloom,44,#78C850
2024-08-25,2024,PA,Magnemite,81,#B8B8D0
2024-08-25,2024,RI,Gloom,44,#78C850
2024-08-25,2024,SC,Magnemite,81,#B8B8D0
2024-08-25,2024,SD,Magnemite,81,#B8B8D0
2024-08-25,2024,TN,Magnemite,81,#B8B8D0
2024-08-25,2024,TX,Gloom,44,#78C850
2024-08-25,2024,UT,Gloom,44,#78C850
2024-08-25,2024,VA,Magnemite,81,#B8B8D0
2024-08-25,2024,VT,Magnemite,81,#B8B8D0
2024-08-25,2024,WA,Magnemite,81,#B8B8D0
2024-08-25,2024,WI,Magnemite,81,#B8B8D0
2024-08-25,2024,WV,Mr. Mime,122,#F8A8B8
2024-08-25,2024,WY,Gloom,44,#78C850
2024-09-01,2024,AK,Onix,95,#B8A038
2024-09-01,2024,AL,Ditto,132,#F8A8B8
2024-09-01,2024,AR,Goldeen,118,#F08030
2024-09-01,2024,AZ,Seel,86,#B8B8D0
2024-09-01,2024,CA,Persian,53,#A89078
2024-09-01,2024,CO,Seel,86,#B8B8D0
2024-09-01,2024,CT,Tangela,114,#78C850
2024-09-01,2024,DC,Seaking,119,#F08030
2024-09-01,2024,DE,Onix,95,#B8A038
2024-09-01,2024,FL,Onix,95,#B8A038
2024-09-01,2024,GA,Tangela,114,#78C850
2024-09-01,2024,HI,Venomoth,49,#A040A0
2024-09-01,2024,IA,Venomoth,49,#A040A0
2024-09-01,2024,ID,Seel,86,#B8B8D0
2024-09-01,2024,IL,Seel,86,#B8B8D0
2024-09-01,2024,IN,Venomoth,49,#A040A0
2024-09-01,2024,KS,Ditto,132,#F8A8B8
2024-09-01,2024,KY,Venonat,48,#A040A0
2024-09-01,2024,LA,Venomoth,49,#A040A0
2024-09-01,2024,MA,Seel,86,#B8B8D0
2024-09-01,2024,MD,Seaking,119,#F08030
2024-09-01,2024,ME,Venonat,48,#A040A0
2024-09-01,2024,MI,Seel,86,#B8B8D0
2024-09-01,2024,MN,Seel,86,#B8B8D0
2024-09-01,2024,MO,Ditto,132,#F8A8B8
2024-09-01,2024,MS,Ditto,132,#F8A8B8
2024-09-01,2024,MT,Seel,86,#B8B8D0
2024-09-01,2024,NC,Seel,86,#B8B8D0
2024-09-01,2024,ND,Seel,86,#B8B8D0
2024-09-01,2024,NE,Onix,95,#B8A038
2024-09-01,2024,NH,Goldeen,118,#F08030
2024-09-01,2024,NJ,Seel,86,#B8B8D0
2024-09-01,2024,NM,Gloom,44,#78C850
2024-09-01,2024,NV,Hypno,97,#E0C068
2024-09-01,2024,NY,Seel,86,#B8B8D0
2024-09-01,2024,OH,Seel,86,#B8B8D0
2024-09-01,2024,OK,Ditto,132,#F8A8B8
2024-09-01,2024,OR,Gloom,44,#78C850
2024-09-01,2024,PA,Seel,86,#B8B8D0
2024-09-01,2024,RI,Golbat,42,#705898
2024-09-01,2024,SC,Venomoth,49,#A040A0
2024-09-01,2024,SD,Onix,95,#B8A038
2024-09-01,2024,TN,Seel,86,#B8B8D0
2024-09-01,2024,TX,Onix,95,#B8A038
2024-09-01,2024,UT,Seel,86,#B8B8D0
2024-09-01,2024,VA,Venomoth,49,#A040A0
2024-09-01,2024,VT,Seel,86,#B8B8D0
2024-09-01,2024,WA,Venomoth,49,#A040A0
2024-09-01,2024,WI,Nidorina,30,#A040A0
2024-09-01,2024,WV,Ditto,132,#F8A8B8
2024-09-01,2024,WY,Nidoking,34,#A040A0
2024-09-08,2024,AK,Onix,95,#B8A038
2024-09-08,2024,AL,Ditto,132,#F8A8B8
2024-09-08,2024,AR,Rapidash,78,#F08030
2024-09-08,2024,AZ,Rapidash,78,#F08030
2024-09-08,2024,CA,Rapidash,78,#F08030
2024-09-08,2024,CO,Rapidash,78,#F08030
2024-09-08,2024,CT,Rapidash,78,#F08030
2024-09-08,2024,DC,Seaking,119,#F08030
2024-09-08,2024,DE,Onix,95,#B8A038
2024-09-08,2024,FL,Rapidash,78,#F08030
2024-09-08,2024,GA,Rapidash,78,#F08030
2024-09-08,2024,HI,Ponyta,77,#F08030
2024-09-08,2024,IA,Rapidash,78,#F08030
2024-09-08,2024,ID,Ponyta,77,#F08030
2024-09-08,2024,IL,Rapidash,78,#F08030
2024-09-08,2024,IN,Rapidash,78,#F08030
2024-09-08,2024,KS,Ponyta,77,#F08030
2024-09-08,2024,KY,Rapidash,78,#F08030
2024-09-08,2024,LA,Rapidash,78,#F08030
2024-09-08,2024,MA,Seel,86,#B8B8D0
2024-09-08,2024,MD,Rapidash,78,#F08030
2024-09-08,2024,ME,Hypno,97,#E0C068
2024-09-08,2024,MI,Rapidash,78,#F08030
2024-09-08,2024,MN,Rapidash,78,#F08030
2024-09-08,2024,MO,Ponyta,77,#F08030
2024-09-08,2024,MS,Rapidash,78,#F08030
2024-09-08,2024,MT,Rapidash,78,#F08030
2024-09-08,2024,NC,Rapidash,78,#F08030
2024-09-08,2024,ND,Rapidash,78,#F08030
2024-09-08,2024,NE,Rapidash,78,#F08030
2024-09-08,2024,NH,Hypno,97,#E0C068
2024-09-08,2024,NJ,Rapidash,78,#F08030
2024-09-08,2024,NM,Gloom,44,#78C850
2024-09-08,2024,NV,Rapidash,78,#F08030
2024-09-08,2024,NY,Seel,86,#B8B8D0
2024-09-08,2024,OH,Rapidash,78,#F08030
2024-09-08,2024,OK,Ponyta,77,#F08030
2024-09-08,2024,OR,Rapidash,78,#F08030
2024-09-08,2024,PA,Rapidash,78,#F08030
2024-09-08,2024,RI,Rapidash,78,#F08030
2024-09-08,2024,SC,Rapidash,78,#F08030
2024-09-08,2024,SD,Onix,95,#B8A038
2024-09-08,2024,TN,Ponyta,77,#F08030
2024-09-08,2024,TX,Rapidash,78,#F08030
2024-09-08,2024,UT,Rapidash,78,#F08030
2024-09-08,2024,VA,Rapidash,78,#F08030
2024-09-08,2024,VT,Ponyta,77,#F08030
2024-09-08,2024,WA,Rapidash,78,#F08030
2024-09-08,2024,WI,Rapidash,78,#F08030
2024-09-08,2024,WV,Ditto,132,#F8A8B8
2024-09-08,2024,WY,Electrode,101,#F8D030
2024-09-15,2024,AK,Onix,95,#B8A038
2024-09-15,2024,AL,Ditto,132,#F8A8B8
2024-09-15,2024,AR,Rapidash,78,#F08030
2024-09-15,2024,AZ,Rapidash,78,#F08030
2024-09-15,2024,CA,Rapidash,78,#F08030
2024-09-15,2024,CO,Rapidash,78,#F08030
2024-09-15,2024,CT,Rapidash,78,#F08030
2024-09-15,2024,DC,Seaking,119,#F08030
2024-09-15,2024,DE,Onix,95,#B8A038
2024-09-15,2024,FL,Onix,95,#B8A038
2024-09-15,2024,GA,Rapidash,78,#F08030
2024-09-15,2024,HI,Ditto,132,#F8A8B8
2024-09-15,2024,IA,Rapidash,78,#F08030
2024-09-15,2024,ID,Electrode,101,#F8D030
2024-09-15,2024,IL,Rapidash,78,#F08030
2024-09-15,2024,IN,Rapidash,78,#F08030
2024-09-15,2024,KS,Ditto,132,#F8A8B8
2024-09-15,2024,KY,Rapidash,78,#F08030
2024-09-15,2024,LA,Rapidash,78,#F08030
2024-09-15,2024,MA,Seel,86,#B8B8D0
2024-09-15,2024,MD,Rapidash,78,#F08030
2024-09-15,2024,ME,Hypno,97,#E0C068
2024-09-15,2024,MI,Rapidash,78,#F08030
2024-09-15,2024,MN,Rapidash,78,#F08030
2024-09-15,2024,MO,Ditto,132,#F8A8B8
2024-09-15,2024,MS,Rapidash,78,#F08030
2024-09-15,2024,MT,Rapidash,78,#F08030
2024-09-15,2024,NC,Rapidash,78,#F08030
2024-09-15,2024,ND,Rapidash,78,#F08030
2024-09-15,2024,NE,Rapidash,78,#F08030
2024-09-15,2024,NH,Hypno,97,#E0C068
2024-09-15,2024,NJ,Rapidash,78,#F08030
2024-09-15,2024,NM,Gloom,44,#78C850
2024-09-15,2024,NV,Rapidash,78,#F08030
2024-09-15,2024,NY,Ditto,132,#F8A8B8
2024-09-15,2024,OH,Rapidash,78,#F08030
2024-09-15,2024,OK,Rapidash,78,#F08030
2024-09-15,2024,OR,Rapidash,78,#F08030
2024-09-15,2024,PA,Rapidash,78,#F08030
2024-09-15,2024,RI,Hypno,97,#E0C068
2024-09-15,2024,SC,Rapidash,78,#F08030
2024-09-15,2024,SD,Onix,95,#B8A038
2024-09-15,2024,TN,Rapidash,78,#F08030
2024-09-15,2024,TX,Rapidash,78,#F08030
2024-09-15,2024,UT,Rapidash,78,#F08030
2024-09-15,2024,VA,Rapidash,78,#F08030
2024-09-15,2024,VT,Seel,86,#B8B8D0
2024-09-15,2024,WA,Rapidash,78,#F08030
2024-09-15,2024,WI,Rapidash,78,#F08030
2024-09-15,2024,WV,Ditto,132,#F8A8B8
2024-09-15,2024,WY,Electrode,101,#F8D030
2024-09-22,2024,AK,Seel,86,#B8B8D0
2024-09-22,2024,AL,Ditto,132,#F8A8B8
2024-09-22,2024,AR,Electrode,101,#F8D030
2024-09-22,2024,AZ,Seel,86,#B8B8D0
2024-09-22,2024,CA,Seel,86,#B8B8D0
2024-09-22,2024,CO,Seel,86,#B8B8D0
2024-09-22,2024,CT,Seel,86,#B8B8D0
2024-09-22,2024,DC,Seaking,119,#F08030
2024-09-22,2024,DE,Weezing,110,#705898
2024-09-22,2024,FL,Seel,86,#B8B8D0
2024-09-22,2024,GA,Seel,86,#B8B8D0
2024-09-22,2024,HI,Machop,66,#A89078
2024-09-22,2024,IA,Koffing,109,#705898
2024-09-22,2024,ID,Electrode,101,#F8D030
2024-09-22,2024,IL,Seel,86,#B8B8D0
2024-09-22,2024,IN,Koffing,109,#705898
2024-09-22,2024,KS,Seel,86,#B8B8D0
2024-09-22,2024,KY,Koffing,109,#705898
2024-09-22,2024,LA,Seel,86,#B8B8D0
2024-09-22,2024,MA,Seel,86,#B8B8D0
2024-09-22,2024,MD,Koffing,109,#705898
2024-09-22,2024,ME,Koffing,109,#705898
2024-09-22,2024,MI,Seel,86,#B8B8D0
2024-09-22,2024,MN,Seel,86,#B8B8D0
2024-09-22,2024,MO,Seel,86,#B8B8D0
2024-09-22,2024,MS,Seel,86,#B8B8D0
2024-09-22,2024,MT,Seel,86,#B8B8D0
2024-09-22,2024,NC,Seel,86,#B8B8D0
2024-09-22,2024,ND,Seel,86,#B8B8D0
2024-09-22,2024,NE,Seel,86,#B8B8D0
2024-09-22,2024,NH,Weezing,110,#705898
2024-09-22,2024,NJ,Seel,86,#B8B8D0
2024-09-22,2024,NM,Koffing,109,#705898
2024-09-22,2024,NV,Seel,86,#B8B8D0
2024-09-22,2024,NY,Seel,86,#B8B8D0
2024-09-22,2024,OH,Seel,86,#B8B8D0
2024-09-22,2024,OK,Seel,86,#B8B8D0
2024-09-22,2024,OR,Koffing,109,#705898
2024-09-22,2024,PA,Seel,86,#B8B8D0
2024-09-22,2024,RI,Koffing,109,#705898
2024-09-22,2024,SC,Seel,86,#B8B8D0
2024-09-22,2024,SD,Seel,86,#B8B8D0
2024-09-22,2024,TN,Seel,86,#B8B8D0
2024-09-22,2024,TX,Electrode,101,#F8D030
2024-09-22,2024,UT,Seel,86,#B8B8D0
2024-09-22,2024,VA,Seel,86,#B8B8D0
2024-09-22,2024,VT,Seel,86,#B8B8D0
2024-09-22,2024,WA,Seel,86,#B8B8D0
2024-09-22,2024,WI,Seel,86,#B8B8D0
2024-09-22,2024,WV,Koffing,109,#705898
2024-09-22,2024,WY,Electrode,101,#F8D030
2024-09-29,2024,AK,Seel,86,#B8B8D0
2024-09-29,2024,AL,Ditto,132,#F8A8B8
2024-09-29,2024,AR,Rhyhorn,111,#B8A038
2024-09-29,2024,AZ,Seel,86,#B8B8D0
2024-09-29,2024,CA,Persian,53,#A89078
2024-09-29,2024,CO,Seel,86,#B8B8D0
2024-09-29,2024,CT,Tangela,114,#78C850
2024-09-29,2024,DC,Tangela,114,#78C850
2024-09-29,2024,DE,Weezing,110,#705898
2024-09-29,2024,FL,Seel,86,#B8B8D0
2024-09-29,2024,GA,Tangela,114,#78C850
2024-09-29,2024,HI,Koffing,109,#705898
2024-09-29,2024,IA,Electrode,101,#F8D030
2024-09-29,2024,ID,Electrode,101,#F8D030
2024-09-29,2024,IL,Seel,86,#B8B8D0
2024-09-29,2024,IN,Koffing,109,#705898
2024-09-29,2024,KS,Ditto,132,#F8A8B8
2024-09-29,2024,KY,Ditto,132,#F8A8B8
2024-09-29,2024,LA,Tangela,114,#78C850
2024-09-29,2024,MA,Seel,86,#B8B8D0
2024-09-29,2024,MD,Kabuto,140,#B8A038
2024-09-29,2024,ME,Seel,86,#B8B8D0
2024-09-29,2024,MI,Seel,86,#B8B8D0
2024-09-29,2024,MN,Seel,86,#B8B8D0
2024-09-29,2024,MO,Seel,86,#B8B8D0
2024-09-29,2024,MS,Ditto,132,#F8A8B8
2024-09-29,2024,MT,Seel,86,#B8B8D0
2024-09-29,2024,NC,Seel,86,#B8B8D0
2024-09-29,2024,ND,Electrode,101,#F8D030
2024-09-29,2024,NE,Seel,86,#B8B8D0
2024-09-29,2024,NH,Weezing,110,#705898
2024-09-29,2024,NJ,Seel,86,#B8B8D0
2024-09-29,2024,NM,Electrode,101,#F8D030
2024-09-29,2024,NV,Hypno,97,#E0C068
2024-09-29,2024,NY,Seel,86,#B8B8D0
2024-09-29,2024,OH,Seel,86,#B8B8D0
2024-09-29,2024,OK,Ditto,132,#F8A8B8
2024-09-29,2024,OR,Gloom,44,#78C850
2024-09-29,2024,PA,Seel,86,#B8B8D0
2024-09-29,2024,RI,Koffing,109,#705898
2024-09-29,2024,SC,Seel,86,#B8B8D0
2024-09-29,2024,SD,Seel,86,#B8B8D0
2024-09-29,2024,TN,Seel,86,#B8B8D0
2024-09-29,2024,TX,Electrode,101,#F8D030
2024-09-29,2024,UT,Seel,86,#B8B8D0
2024-09-29,2024,VA,Persian,53,#A89078
2024-09-29,2024,VT,Seel,86,#B8B8D0
2024-09-29,2024,WA,Seel,86,#B8B8D0
2024-09-29,2024,WI,Electrode,101,#F8D030
2024-09-29,2024,WV,Koffing,109,#705898
2024-09-29,2024,WY,Electrode,101,#F8D030
2024-10-06,2024,AK,Farfetch'd,83,#A89078
2024-10-06,2024,AL,Ditto,132,#F8A8B8
2024-10-06,2024,AR,Haunter,93,#705898
2024-10-06,2024,AZ,Haunter,93,#705898
2024-10-06,2024,CA,Haunter,93,#705898
2024-10-06,2024,CO,Haunter,93,#705898
2024-10-06,2024,CT,Nidoqueen,31,#A040A0
2024-10-06,2024,DC,Seaking,119,#F08030
2024-10-06,2024,DE,Krabby,98,#F08030
2024-10-06,2024,FL,Haunter,93,#705898
2024-10-06,2024,GA,Krabby,98,#F08030
2024-10-06,2024,HI,Nidoqueen,31,#A040A0
2024-10-06,2024,IA,Slowpoke,79,#A89078
2024-10-06,2024,ID,Haunter,93,#705898
2024-10-06,2024,IL,Krabby,98,#F08030
2024-10-06,2024,IN,Haunter,93,#705898
2024-10-06,2024,KS,Ditto,132,#F8A8B8
2024-10-06,2024,KY,Haunter,93,#705898
2024-10-06,2024,LA,Haunter,93,#705898
2024-10-06,2024,MA,Nidoqueen,31,#A040A0
2024-10-06,2024,MD,Seaking,119,#F08030
2024-10-06,2024,ME,Haunter,93,#705898
2024-10-06,2024,MI,Haunter,93,#705898
2024-10-06,2024,MN,Haunter,93,#705898
2024-10-06,2024,MO,Haunter,93,#705898
2024-10-06,2024,MS,Krabby,98,#F08030
2024-10-06,2024,MT,Hypno,97,#E0C068
2024-10-06,2024,NC,Krabby,98,#F08030
2024-10-06,2024,ND,Electrode,101,#F8D030
2024-10-06,2024,NE,Haunter,93,#705898
2024-10-06,2024,NH,Nidoqueen,31,#A040A0
2024-10-06,2024,NJ,Haunter,93,#705898
2024-10-06,2024,NM,Haunter,93,#705898
2024-10-06,2024,NV,Haunter,93,#705898
2024-10-06,2024,NY,Haunter,93,#705898
2024-10-06,2024,OH,Krabby,98,#F08030
2024-10-06,2024,OK,Haunter,93,#705898
2024-10-06,2024,OR,Haunter,93,#705898
2024-10-06,2024,PA,Krabby,98,#F08030
2024-10-06,2024,RI,Haunter,93,#705898
2024-10-06,2024,SC,Nidoqueen,31,#A040A0
2024-10-06,2024,SD,Haunter,93,#705898
2024-10-06,2024,TN,Haunter,93,#705898
2024-10-06,2024,TX,Haunter,93,#705898
2024-10-06,2024,UT,Haunter,93,#705898
2024-10-06,2024,VA,Haunter,93,#705898
2024-10-06,2024,VT,Haunter,93,#705898
2024-10-06,2024,WA,Haunter,93,#705898
2024-10-06,2024,WI,Slowpoke,79,#A89078
2024-10-06,2024,WV,Krabby,98,#F08030
2024-10-06,2024,WY,Haunter,93,#705898
2024-10-13,2024,AK,Vaporeon,134,#6890F0
2024-10-13,2024,AL,Ditto,132,#F8A8B8
2024-10-13,2024,AR,Rapidash,78,#F08030
2024-10-13,2024,AZ,Pinsir,127,#78C850
2024-10-13,2024,CA,Rapidash,78,#F08030
2024-10-13,2024,CO,Seel,86,#B8B8D0
2024-10-13,2024,CT,Rapidash,78,#F08030
2024-10-13,2024,DC,Haunter,93,#705898
2024-10-13,2024,DE,Kingler,99,#F08030
2024-10-13,2024,FL,Hypno,97,#E0C068
2024-10-13,2024,GA,Tangela,114,#78C850
2024-10-13,2024,HI,Haunter,93,#705898
2024-10-13,2024,IA,Magnemite,81,#B8B8D0
2024-10-13,2024,ID,Haunter,93,#705898
2024-10-13,2024,IL,Rapidash,78,#F08030
2024-10-13,2024,IN,Rapidash,78,#F08030
2024-10-13,2024,KS,Ditto,132,#F8A8B8
2024-10-13,2024,KY,Rapidash,78,#F08030
2024-10-13,2024,LA,Rapidash,78,#F08030
2024-10-13,2024,MA,Pinsir,127,#78C850
2024-10-13,2024,MD,Pinsir,127,#78C850
2024-10-13,2024,ME,Hypno,97,#E0C068
2024-10-13,2024,MI,Hypno,97,#E0C068
2024-10-13,2024,MN,Rapidash,78,#F08030
2024-10-13,2024,MO,Haunter,93,#705898
2024-10-13,2024,MS,Rapidash,78,#F08030
