president,num_rel,num_abs,year,exec_order_signed_date,title,start_date,num,days_in_office
Lyndon B. Johnson,309,11435,1968,1968-11-21,Designating the Secretary of the Interior to accept on behalf of the United States retrocession by any State of certain criminal and civil jurisdiction over Indian country,1963-11-22,36,1827
Lyndon B. Johnson,310,11436,1968,1968-12-02,"Suspending the provisions of section 6372 of title 10 of the United States Code, which relate to the retirement or retention on the active list of certain rear admirals in the Navy",1963-11-22,36,1838
Lyndon B. Johnson,311,11437,1968,1968-12-02,"Suspending the provisions of section 5751(b) of title 10 of the United States Code, relating to service-in-grade requirements for promotion of officers of the Navy and Marine Corps",1963-11-22,36,1838
Lyndon B. Johnson,312,11438,1968,1968-12-03,Prescribing procedures governing interdepartmental cash awards to the members of the Armed Forces,1963-11-22,36,1839
Lyndon B. Johnson,313,11439,1968,1968-12-07,"Revoking Executive Order No. 11372, designating the Lake Ontario Claims Tribunal as a public international organization entitled to enjoy certain privileges, exemptions, and immunities",1963-11-22,36,1843
Lyndon B. Johnson,314,11440,1968,1968-12-11,Providing for the supplemental use of exhibits and displays created in furtherance of authorized programs of executive departments and agencies,1963-11-22,36,1847
Lyndon B. Johnson,315,11441,1968,1968-12-23,"Amending Executive Order No. 11248, placing certain positions in levels IV and V of the Federal Executive Salary Schedule",1963-11-22,36,1859
Lyndon B. Johnson,316,11442,1968,1968-12-27,Creating an emergency board to investigate a dispute between the Long Island Railroad and certain of its employees,1963-11-22,36,1863
Lyndon B. Johnson,317,11443,1969,1969-01-13,Creating an emergency board to investigate disputes between the carriers represented by the National Railway Labor Conference and certain of their employees,1963-11-22,36,1880
Lyndon B. Johnson,318,11444,1969,1969-01-13,Creating an emergency board to investigate disputes between the carriers represented by the National Railway Labor Conference and certain of their employees,1963-11-22,36,1880
Lyndon B. Johnson,319,11445,1969,1969-01-13,Creating an emergency board to investigate disputes between the carriers represented by the National Railway Labor Conference and certain of their employees,1963-11-22,36,1880
Lyndon B. Johnson,320,11446,1969,1969-01-16,Authorizing the acceptance of service medals and ribbons from multilateral organizations other than the United Nations,1963-11-22,36,1883
Lyndon B. Johnson,321,11447,1969,1969-01-16,Interagency Advisory Committee on Compensation for Motor Vehicle Accident Losses,1963-11-22,36,1883
Lyndon B. Johnson,322,11448,1969,1969-01-16,Establishing the Meritorious Service Medal,1963-11-22,36,1883
Lyndon B. Johnson,323,11449,1969,1969-01-17,Participation in the International Coffee Organization,1963-11-22,36,1884
Lyndon B. Johnson,324,11450,1969,1969-01-18,Designation of the Secretary of the Treasury to authorize associations to issue TIR Carnets and to act as guarantors under the Customs Convention on the International Transport of Goods under Cover of TIR Carnets,1963-11-22,36,1885
Lyndon B. Johnson,325,11451,1969,1969-01-19,Establishing the President's Commission on Personnel Interchange,1963-11-22,36,1886
Richard Nixon,1,11452,1969,1969-01-23,Establishing the Council for Urban Affairs,1969-01-20,37,4
Richard Nixon,2,11453,1969,1969-01-24,Establishing the Cabinet Committee on Economic Policy,1969-01-20,37,5
Richard Nixon,3,11454,1969,1969-02-07,"Inspection of Income, Excess-Profits, Estate, and Gift Tax Returns by the Senate Committee on Government Operations",1969-01-20,37,19
Richard Nixon,4,11455,1969,1969-02-14,Establishing an Office of Intergovernmental Relations,1969-01-20,37,26
Richard Nixon,5,11456,1969,1969-02-14,Providing for a special assistant to the President for liaison with former Presidents,1969-01-20,37,26
Richard Nixon,6,11457,1969,1969-03-04,"Inspection of income, excess-profits, estate, and gift tax returns by the Committee on Government Operations, House of Representatives",1969-01-20,37,44
Richard Nixon,7,11458,1969,1969-03-05,Prescribing arrangements for developing and coordinating a national program for minority business enterprise,1969-01-20,37,45
Richard Nixon,8,11459,1969,1969-03-07,Designation of the Secretary of Transportation to approve and certificate containers and vehicles for use in international transport,1969-01-20,37,47
Richard Nixon,9,11460,1969,1969-03-20,Establishing the President's Intelligence Advisory Board,1969-01-20,37,60
Richard Nixon,10,11461,1969,1969-03-27,"Inspection of income, estate, and gift tax returns by the Committee on Public Works, House of Representatives",1969-01-20,37,67
Richard Nixon,11,11462,1969,1969-03-28,"Providing for the closing of Government departments and agencies on March 31, 1969, and for the granting of administrative leave on March 28, 1969",1969-01-20,37,68
Richard Nixon,12,11463,1969,1969-04-01,Placing an additional position in level V of the Federal Executive Salary Schedule,1969-01-20,37,72
Richard Nixon,13,11464,1969,1969-04-03,Modifying Rates of Interest Equalization Tax,1969-01-20,37,74
Richard Nixon,14,11465,1969,1969-04-10,"Inspection of income, excess-profits, estate, and gift tax returns by the Committee on Internal Security, House of Representatives",1969-01-20,37,81
Richard Nixon,15,11466,1969,1969-04-18,Administration of Certain Jointly Funded Projects,1969-01-20,37,89
Richard Nixon,16,11467,1969,1969-05-01,Delegating to the Secretary of State authority to approve or reject recommendations and actions of certain fisheries commissions,1969-01-20,37,102
Richard Nixon,17,11468,1969,1969-05-10,"Amending Executive Order No. 11248, placing certain positions in levels IV and V of the Federal Executive Salary Schedule",1969-01-20,37,111
Richard Nixon,18,11469,1969,1969-05-23,Extending the life of the National Commission on the Causes and Prevention of Violence,1969-01-20,37,124
Richard Nixon,19,11470,1969,1969-05-26,Prescribing arrangements for the structure and conduct of a national program for voluntary action,1969-01-20,37,127
Richard Nixon,20,11471,1969,1969-05-28,Relating to the implementation of the Convention on the Service Abroad of Judicial and Extrajudicial Documents in Civil or Commercial Matters,1969-01-20,37,129
Richard Nixon,21,11472,1969,1969-05-29,Establishing the Environmental Quality Council and the Citizens' Advisory Committee on Environmental Quality,1969-01-20,37,130
Richard Nixon,22,11473,1969,1969-06-14,Amending Executive Order No. 11157 as it relates to incentive pay for hazardous duty involving participation in flight operations on the flight deck of an aircraft carrier,1969-01-20,37,146
Richard Nixon,23,11474,1969,1969-06-16,Adjusting rates of pay for certain statutory schedules,1969-01-20,37,148
Richard Nixon,24,11475,1969,1969-06-16,Adjusting the rates of monthly basic pay for members of the Uniformed Services,1969-01-20,37,148
Richard Nixon,25,11476,1969,1969-06-19,"Prescribing the Manual for Courts-Martial, United States, 1969 (Revised edition)",1969-01-20,37,151
Richard Nixon,26,11477,1969,1969-08-07,Authorizing the Atomic Energy Commission to make certain awards without the approval of the President,1969-01-20,37,200
Richard Nixon,27,11478,1969,1969-08-08,Equal employment opportunity in the Federal Government,1969-01-20,37,201
Richard Nixon,28,11479,1969,1969-09-08,The Honorable Everett McKinley Dirksen,1969-01-20,37,232
Richard Nixon,29,11480,1969,1969-09-09,The President's Committee on Employment of the Handicapped,1969-01-20,37,233
Richard Nixon,30,11481,1969,1969-09-10,The Honorable Everett McKinley Dirksen,1969-01-20,37,234
Richard Nixon,31,11482,1969,1969-09-22,Establishing a Construction Industry Collective Bargaining Commission,1969-01-20,37,246
Richard Nixon,32,11483,1969,1969-09-23,"Inspection of income tax returns by the Select Committee on Crime, House of Representatives",1969-01-20,37,247
Richard Nixon,33,11484,1969,1969-09-29,"Designating the United International Bureau for the Protection of Intellectual Property (BIRPI) as a public international organization entitled to enjoy certain privileges, exemptions, and immunities",1969-01-20,37,253
Richard Nixon,34,11485,1969,1969-10-01,Supervision and control of the National Guard of the District of Columbia,1969-01-20,37,255
Richard Nixon,35,11486,1969,1969-10-03,Creating an emergency board to investigate disputes between the carriers represented by the National Railway Labor Conference and certain of their employees,1969-01-20,37,257
Richard Nixon,36,11487,1969,1969-10-06,Designation of officers of the Department of the Interior to act as Secretary of the Interior,1969-01-20,37,260
Richard Nixon,37,11488,1969,1969-10-13,Including certain lands in the Cherokee National Forest,1969-01-20,37,267
Richard Nixon,38,11489,1969,1969-10-27,"Amending Executive Order No. 11248, placing certain positions in levels IV and V of the Federal Executive Salary Schedule",1969-01-20,37,281
Richard Nixon,39,11490,1969,1969-10-28,Assigning emergency preparedness functions to Federal departments and agencies,1969-01-20,37,282
Richard Nixon,40,11491,1969,1969-10-29,Labor-management relations in the Federal service,1969-01-20,37,283
Richard Nixon,41,11492,1969,1969-10-30,Amending Executive Order No. 11398 with respect to the Citizens Advisory Committee on Physical Fitness and Sports,1969-01-20,37,284
Richard Nixon,42,11493,1969,1969-11-13,Establishing the Council for Rural Affairs,1969-01-20,37,298
Richard Nixon,43,11494,1969,1969-11-13,Establishing the Presidential Citizens Medal,1969-01-20,37,298
Richard Nixon,44,11495,1969,1969-11-18,Providing for the administration of the Disaster Relief Act of 1969,1969-01-20,37,303
Richard Nixon,45,11496,1969,1969-11-21,Regulation governing the entry or withdrawal from warehouse of certain meat with respect to which an agreement has been concluded,1969-01-20,37,306
Richard Nixon,46,11497,1969,1969-11-26,Amending the Selective Service regulations to prescribe random selection,1969-01-20,37,311
Richard Nixon,47,11498,1969,1969-12-01,Delegating to the Secretary of Defense the authority to approve regulations governing the early discharge of enlisted members,1969-01-20,37,316
Richard Nixon,48,11499,1969,1969-12-11,"Amending Executive Order No. 11248, placing certain positions in levels IV and V of the Federal Executive Salary Schedule",1969-01-20,37,326
Richard Nixon,49,11500,1969,1969-12-12,"Amending Executive Order No. 11452, establishing the Council for Urban Affairs",1969-01-20,37,327
Richard Nixon,50,11501,1969,1969-12-22,Administration of foreign military sales,1969-01-20,37,337
Richard Nixon,51,11502,1969,1969-12-22,Enlarging the membership of the President's Committee on the National Medal of Science,1969-01-20,37,337
Richard Nixon,52,11503,1969,1969-12-23,"Excusing Federal employees from duty on December 26, 1969",1969-01-20,37,338
Richard Nixon,53,11504,1970,1970-01-14,"Amending Executive Order No. 11248, placing certain positions in levels IV and V of the Federal Executive Salary Schedule",1969-01-20,37,360
Richard Nixon,54,11505,1970,1970-01-21,"Inspection of income, excess-profits, estate, and gift tax returns by the Senate Committee on the Judiciary",1969-01-20,37,367
Richard Nixon,55,11506,1970,1970-02-02,"Further amending Executive Order No. 11211, relating to the exclusion for original or new Japanese issues as required for international monetary stability",1969-01-20,37,379
Richard Nixon,56,11507,1970,1970-02-04,"Prevention, control, and abatement of air and water pollution at Federal facilities",1969-01-20,37,381
Richard Nixon,57,11508,1970,1970-02-10,Providing for the identification of unneeded Federal real property,1969-01-20,37,387
Richard Nixon,58,11509,1970,1970-02-11,Establishing the President's Advisory Council on Management Improvement,1969-01-20,37,388
Richard Nixon,59,11510,1970,1970-02-16,"Amending Executive Order No. 11248, placing certain positions in level IV and V of the Federal Executive Salary Schedule",1969-01-20,37,393
Richard Nixon,60,11511,1970,1970-02-27,Amending Executive Order No. 11157 as it relates to basic allowances for quarters for members without dependents,1969-01-20,37,404
Richard Nixon,61,11512,1970,1970-02-27,"Planning, acquisition, and management of Federal space",1969-01-20,37,404
Richard Nixon,62,11513,1970,1970-03-03,Establishing the President's Commission on School Finance,1969-01-20,37,408
Richard Nixon,63,11514,1970,1970-03-05,Protection and enhancement of environmental quality,1969-01-20,37,410
Richard Nixon,64,11515,1970,1970-03-13,Terminating certain bodies established by the President,1969-01-20,37,418
Richard Nixon,65,11516,1970,1970-03-19,"Amending Executive Order No. 11248, placing certain positions in levels IV and V of the Federal Executive Salary Schedule",1969-01-20,37,424
Richard Nixon,66,11517,1970,1970-03-19,Providing for the issuance and signature by the Secretary of State of warrants appointing agents to return fugitives from justice extradited to the United States,1969-01-20,37,424
Richard Nixon,67,11518,1970,1970-03-20,Providing for the increased representation of the interests of small business concerns before departments and agencies of the United States Government,1969-01-20,37,425
Richard Nixon,68,11519,1970,1970-03-23,Calling into service members and units of the National Guard,1969-01-20,37,428
Richard Nixon,69,11520,1970,1970-03-25,"Amending Executive Order No. 11407, relating to the Presidential Service Certificate and the Presidential Service Badge",1969-01-20,37,430
Richard Nixon,70,11521,1970,1970-03-26,Authorizing veterans readjustment appointments for veterans of the Vietnam era,1969-01-20,37,431
Richard Nixon,71,11522,1970,1970-04-06,Assigning emergency preparedness functions to the United States Information Agency,1969-01-20,37,442
Richard Nixon,72,11523,1970,1970-04-09,Establishing the National Industrial Pollution Control Council,1969-01-20,37,445
Richard Nixon,73,11524,1970,1970-04-15,Adjusting rates of pay for certain statutory schedules,1969-01-20,37,451
Richard Nixon,74,11525,1970,1970-04-15,Adjusting rates of monthly basic pay for members of the Uniformed Services,1969-01-20,37,451
Richard Nixon,75,11526,1970,1970-04-22,Establishing the National Council on Federal Disaster Assistance,1969-01-20,37,458
Richard Nixon,76,11527,1970,1970-04-23,Amending the Selective Service regulations,1969-01-20,37,459
Richard Nixon,77,11528,1970,1970-04-24,Changing the jurisdiction and membership of the New England River Basins Commission,1969-01-20,37,460
Richard Nixon,78,11529,1970,1970-04-24,Terminating obsolete bodies established by Executive order,1969-01-20,37,460
Richard Nixon,79,11530,1970,1970-05-26,"Amending Executive Order No. 10624, as amended, providing for regulations relating to personnel of the Department of Agriculture assigned to service abroad",1969-01-20,37,492
Richard Nixon,80,11531,1970,1970-05-26,"Delegating authority of the President under section 4102(a)(2)(B) of Title 5, United States Code, to designate U.S. marshals and U.S. attorneys for training",1969-01-20,37,492
Richard Nixon,81,11532,1970,1970-06-02,Establishing the Interdepartmental Committee for (the) Voluntary Payroll Savings Plan for the Purchase of United States Savings Bonds,1969-01-20,37,499
Richard Nixon,82,11533,1970,1970-06-04,Administration of the Export Administration Act of 1969,1969-01-20,37,501
Richard Nixon,83,11534,1970,1970-06-04,Establishing the National Council on Organized Crime,1969-01-20,37,501
Richard Nixon,84,11535,1970,1970-06-12,"Inspection of tax returns by the Committee on the Judiciary, House of Representatives",1969-01-20,37,509
Richard Nixon,85,11536,1970,1970-06-13,Establishing the President's Commission on Campus Unrest,1969-01-20,37,510
Richard Nixon,86,11537,1970,1970-06-16,Amending the Selective Service regulations concerning the ordering of registrants for induction,1969-01-20,37,513
Richard Nixon,87,11538,1970,1970-06-29,Delegating to the Secretary of Transportation the authority of the President to establish and conduct an International Aeronautical Exposition,1969-01-20,37,526
Richard Nixon,88,11539,1970,1970-06-30,Delegations of authority to negotiate agreements and issue regulations limiting imports of certain meats,1969-01-20,37,527
Richard Nixon,89,11540,1970,1970-07-01,"Amending Executive Order No. 11248, placing certain positions in levels IV and V of the Federal Executive Salary Schedule",1969-01-20,37,528
Richard Nixon,90,11541,1970,1970-07-01,Prescribing the duties of the Office of Management and Budget and the Domestic Council in the Executive Office of the President,1969-01-20,37,528
Richard Nixon,91,11542,1970,1970-07-02,"Amending Executive Order No. 11248, placing certain positions in levels IV and V of the Federal Executive Salary Schedule",1969-01-20,37,529
Richard Nixon,92,11543,1970,1970-07-07,Creating an emergency board to investigate disputes between the carriers represented by the National Railway Labor Conferences and certain of their employees,1969-01-20,37,534
Richard Nixon,93,11544,1970,1970-07-08,Establishing the Vice Presidential Service Certificate and the Vice Presidential Service Badge,1969-01-20,37,535
Richard Nixon,94,11544,1970,1970-07-09,Establishing the Defense Distinguished Service Medal,1969-01-20,37,536
Richard Nixon,95,11546,1970,1970-07-09,Establishing the President's Commission for the Observance of the Twenty-Fifth Anniversary of the United Nations,1969-01-20,37,536
Richard Nixon,96,11547,1970,1970-07-10,Amending Executive Order No. 11330 with respect to membership and chairmanship,1969-01-20,37,537
Richard Nixon,97,11548,1970,1970-07-20,"Delegating functions of the President under the Federal Water Pollution Control Act, as amended",1969-01-20,37,547
Richard Nixon,98,11549,1970,1970-07-28,"Revoking Executive Order No. 10361 of June 11, 1952, establishing the Whittier Defensive Sea Area, Alaska",1969-01-20,37,555
Richard Nixon,99,11550,1970,1970-07-30,"Amending Executive Order No. 11248, placing certain positions in levels IV and V of the Federal Executive Salary Schedule",1969-01-20,37,557
Richard Nixon,100,11551,1970,1970-08-11,Amending Executive Order No. 11399 with respect to the membership of the National Council on Indian Opportunity,1969-01-20,37,569
Richard Nixon,101,11552,1970,1970-08-24,Providing for details and transfers of Federal employees to international organizations,1969-01-20,37,582
Richard Nixon,102,11553,1970,1970-08-26,Amending the Selective Service regulations,1969-01-20,37,584
Richard Nixon,103,11554,1970,1970-08-29,"Suspending the provisions of section 5707(c) of title 10, United States Code, which relate to the establishment of a maximum percentage of Navy officers who may be recommended for promotion from below the appropriate promotion zone",1969-01-20,37,587
Richard Nixon,104,11555,1970,1970-09-02,Amending the Selective Service regulations,1969-01-20,37,591
Richard Nixon,105,11556,1970,1970-09-04,Assigning telecommunications functions,1969-01-20,37,593
Richard Nixon,106,11557,1970,1970-09-10,Enlarging the membership of the President's Commission for the Observance of the Twenty-Fifth Anniversary of the United Nations,1969-01-20,37,599
Richard Nixon,107,11558,1970,1970-09-18,Creating an emergency board to investigate disputes between the carriers represented by the National Railway Labor Conference and certain of their employees,1969-01-20,37,607
Richard Nixon,108,11559,1970,1970-09-18,Creating an emergency board to investigate disputes between the carriers represented by the National Railway Labor Conference and certain of their employees,1969-01-20,37,607
Richard Nixon,109,11560,1970,1970-09-23,Amending Executive Order No. 11508 with respect to the membership of the Property Review Board,1969-01-20,37,612
Richard Nixon,110,11561,1970,1970-09-25,Delegation of certain authority under Title VIII of the Economic Opportunity Act,1969-01-20,37,614
Richard Nixon,111,11562,1970,1970-09-25,Developing and coordinating a national program for physical fitness and sports,1969-01-20,37,614
Richard Nixon,112,11563,1970,1970-09-26,Amending the Selective Service regulations,1969-01-20,37,615
Richard Nixon,113,11564,1970,1970-10-06,Transfer of certain programs and activities to the Secretary of Commerce,1969-01-20,37,625
Richard Nixon,114,11565,1970,1970-10-13,Amending Executive Order No. 11145 with respect to the membership of the Committee for the Preservation of the White House,1969-01-20,37,632
Richard Nixon,115,11566,1970,1970-10-26,Consumer product information,1969-01-20,37,645
Richard Nixon,116,11567,1970,1970-11-16,"Prescribing the compensation of certain officials in the Bureau of Domestic Commerce, Department of Commerce",1969-01-20,37,666
Richard Nixon,117,11568,1970,1970-11-16,Exempting A. Everette MacIntyre from compulsory retirement for age,1969-01-20,37,666
Richard Nixon,118,11569,1970,1970-11-24,Amending the Selective Service regulations,1969-01-20,37,674
Richard Nixon,119,11570,1970,1970-11-24,Providing for the regulation of conduct for the Postal Rate Commission and its employees,1969-01-20,37,674
Richard Nixon,120,11571,1970,1970-12-08,"Modifying Executive Order No. 6868 of October 9, 1934, as amended, designating the authority to carry out the provisions of the District of Columbia Alley Dwelling Act",1969-01-20,37,688
Richard Nixon,121,11572,1970,1970-12-10,Providing for the use of transportation priorities and allocations during the current railroad strike,1969-01-20,37,690
Richard Nixon,122,11573,1970,1970-12-21,"Excusing Federal employees from duty for one-half day on December 24, 1970",1969-01-20,37,701
Richard Nixon,123,11574,1970,1970-12-23,Administration of Refuse Act permit program,1969-01-20,37,703
Richard Nixon,124,11575,1970,1970-12-31,Providing for the administration of the Disaster Relief Act of 1970,1969-01-20,37,711
Richard Nixon,125,11576,1971,1971-01-08,Adjusting rates of pay for certain statutory pay systems,1969-01-20,37,719
Richard Nixon,126,11577,1971,1971-01-08,Adjusting the rates of monthly basic pay for members of the Uniformed Services,1969-01-20,37,719
Richard Nixon,127,11578,1971,1971-01-13,Establishment of the Ohio River Basin Commission,1969-01-20,37,724
Richard Nixon,128,11579,1971,1971-01-19,Overseas Private Investment Corporation,1969-01-20,37,730
Richard Nixon,129,11580,1971,1971-01-20,Establishing a seal for the National Credit Union Administration,1969-01-20,37,731
Richard Nixon,130,11581,1971,1971-01-20,"Amending Executive Order No. 11248, placing certain positions in levels IV and V of the Federal Executive Salary Schedule",1969-01-20,37,731
Richard Nixon,131,11582,1971,1971-02-11,Observance of Holidays by Government agencies,1969-01-20,37,753
Richard Nixon,132,11583,1971,1971-02-24,Office of Consumer Affairs,1969-01-20,37,766
Richard Nixon,133,11584,1971,1971-03-03,"Inspection of income, excess-profits, estate, and gift tax returns by the Senate Committee on Government Operations",1969-01-20,37,773
Richard Nixon,134,11585,1971,1971-03-04,"Creating an emergency board to investigate disputes between certain carriers represented by the National Railway Labor Conference and the Eastern, Western and Southeastern Carriers' Conference Committees and certain of their employees represented by the Brotherhood of Railroad Signalmen",1969-01-20,37,774
Richard Nixon,135,11586,1971,1971-03-10,Amending the Selective Service regulations,1969-01-20,37,780
Richard Nixon,136,11587,1971,1971-03-15,"Amending Executive Order No. 11248, placing certain positions in levels IV and V of the Federal Executive Salary Schedule",1969-01-20,37,785
Richard Nixon,137,11588,1971,1971-03-29,Providing for the stabilization of wages and prices in the construction industry,1969-01-20,37,799
Richard Nixon,138,11589,1971,1971-04-01,Delegating to the United States Civil Service Commission certain authorities of the President under the Intergovernmental Personnel Act of 1970 and the Federal Civil Defense Act of 1950,1969-01-20,37,802
Richard Nixon,139,11590,1971,1971-04-23,Applicability of Executive Order No. 11222 and Executive Order 11478 to the United States Postal Service and of Executive Order No. 11478 to the Postal Rate Commission,1969-01-20,37,824
Richard Nixon,140,11591,1971,1971-04-23,Amending Executive Order No. 11157 as it relates to basic allowances for quarters for members with dependents,1969-01-20,37,824
Richard Nixon,141,11592,1971,1971-05-06,Delegating certain authority of the President to the Director of the Office of Management and Budget,1969-01-20,37,837
Richard Nixon,142,11593,1971,1971-05-13,Protection and enhancement of the cultural environment,1969-01-20,37,844
Richard Nixon,143,11594,1971,1971-05-17,Providing for the use of transportation priorities and allocations during the current railroad strike,1969-01-20,37,848
Richard Nixon,144,11595,1971,1971-05-26,"Amending Executive Order 11583, establishing the Office of Consumer Affairs",1969-01-20,37,857
Richard Nixon,145,11596,1971,1971-06-05,"Designating the Customs Cooperation Council as a public international organization entitled to enjoy certain privileges, exemptions, and immunities",1969-01-20,37,867
Richard Nixon,146,11597,1971,1971-06-11,Amendment to Executive Order No. 11513 increasing the membership of the President's Commission on School Finance,1969-01-20,37,873
Richard Nixon,147,11598,1971,1971-06-16,To provide for the listing of certain job vacancies by Federal agencies and Government contractors and subcontractors,1969-01-20,37,878
Richard Nixon,148,11599,1971,1971-06-17,Establishing a special action office for drug abuse prevention,1969-01-20,37,879
Richard Nixon,149,11600,1971,1971-06-29,Establishing a seal for the Office of Management and Budget,1969-01-20,37,891
Richard Nixon,150,11601,1971,1971-06-29,"Amending Executive Order No. 11390, providing for the delegation of certain functions of the President to the Secretary of Defense",1969-01-20,37,891
Richard Nixon,151,11602,1971,1971-06-29,"Providing for administration of the Clean Air Act with respect to Federal contracts, grants, or loans",1969-01-20,37,891
Richard Nixon,152,11603,1971,1971-06-30,Assigning additional functions to the Director of ACTION,1969-01-20,37,892
Richard Nixon,153,11604,1971,1971-07-02,"Amending Executive Order No. 11248, placing certain positions in levels IV and V of the Federal executive salary schedule",1969-01-20,37,894
Richard Nixon,154,11605,1971,1971-07-02,"Amendment of Executive Order No. 10450 of April 27, 1953, relating to security requirements for Government employment",1969-01-20,37,894
Richard Nixon,155,11606,1971,1971-07-10,Amending the Selective Service regulations,1969-01-20,37,902
Richard Nixon,156,11607,1971,1971-07-19,Establishing the Advisory Council on Intergovernmental Personnel Policy,1969-01-20,37,911
Richard Nixon,157,11608,1971,1971-07-19,Termination of Federal Field Committee for Development Planning in Alaska,1969-01-20,37,911
Richard Nixon,158,11609,1971,1971-07-22,Delegating certain functions vested in the President to other officers of the Government,1969-01-20,37,914
Richard Nixon,159,11610,1971,1971-07-22,Further amending Executive Order 10789 authorizing agencies of the Government to exercise certain contracting authority in connection with national defense functions and prescribing regulations governing the exercise of such authority,1969-01-20,37,914
Richard Nixon,160,11611,1971,1971-07-26,"Inspection of income, excess profits, estate, and gift tax returns by the Committee on Internal Security, House of Representatives",1969-01-20,37,918
Richard Nixon,161,11612,1971,1971-07-26,Occupational safety and health programs for Federal employees,1969-01-20,37,918
Richard Nixon,162,11613,1971,1971-08-02,Membership of Environmental Protection Agency on Established River Basin Commissions,1969-01-20,37,925
Richard Nixon,163,11614,1971,1971-08-05,Establishing the National Business Council for Consumer Affairs,1969-01-20,37,928
Richard Nixon,164,11615,1971,1971-08-15,"Providing for stabilization of prices, rents, wages, and salaries",1969-01-20,37,938
Richard Nixon,165,11616,1971,1971-08-26,"Amending Executive Order No. 11491, relating to labor-management relations in the Federal service",1969-01-20,37,949
Richard Nixon,166,11617,1971,1971-09-02,"Amending Executive Order No. 11615, providing for stabilization of prices, rents, wages, and salaries",1969-01-20,37,956
Richard Nixon,167,11618,1971,1971-09-10,"Further amending Executive Order No. 10713, providing for administration of the Ryukyu Islands",1969-01-20,37,964
Richard Nixon,168,11619,1971,1971-09-22,Exemption of Rose A. Conway from mandatory retirement,1969-01-20,37,976
Richard Nixon,169,11620,1971,1971-09-25,The Honorable Hugo L. Black,1969-01-20,37,979
Richard Nixon,170,11621,1971,1971-10-04,Creating a board of inquiry to report on certain labor disputes affecting the maritime industry of the United States,1969-01-20,37,988
Richard Nixon,171,11622,1971,1971-10-05,Amending Executive Order 11621 creating a board of inquiry,1969-01-20,37,989
Richard Nixon,172,11623,1971,1971-10-12,Delegating to the Director of Selective Service authority to issue rules and regulations under the Military Selective Service Act,1969-01-20,37,996
Richard Nixon,173,11624,1971,1971-10-12,"Inspection of income, excess profits, estate, gift, and excise tax returns by the Senate Committee on Commerce",1969-01-20,37,996
Richard Nixon,174,11625,1971,1971-10-13,Prescribing additional arrangements for developing and coordinating a national program for minority business enterprise,1969-01-20,37,997
Richard Nixon,175,11626,1971,1971-10-13,The Honorable Dean Acheson,1969-01-20,37,997
Richard Nixon,176,11627,1971,1971-10-15,Further providing for the stabilization of the economy,1969-01-20,37,999
Richard Nixon,177,11628,1971,1971-10-18,Establishing a seal for the Environmental Protection Agency,1969-01-20,37,1002
Richard Nixon,178,11629,1971,1971-10-26,Delegation of authority to the Secretary of State to perform the function vested in the President by article IV of the Convention Between the United States of America and Mexico for the Protection of Migratory Birds and Game Mammals (50 Stat. 1311; TS 912),1969-01-20,37,1010
Richard Nixon,179,11630,1971,1971-10-30,"Amending Executive Order No. 11627 of October 15, 1971, further providing for the stabilization of the economy",1969-01-20,37,1014
Richard Nixon,180,11631,1971,1971-11-09,"Inspection of income, estate, and gift tax returns by the Committee on Public Works, House of Representatives",1969-01-20,37,1024
Richard Nixon,181,11632,1971,1971-11-22,"Amending Executive Order No. 11627 of October 15, 1971, further providing for the stabilization of the economy",1969-01-20,37,1037
Richard Nixon,182,11633,1971,1971-12-03,"Security clearance program for United States citizens employed directly by the North Atlantic Treaty Organization, the South-East Asia Treaty Organization, and the Central Treaty Organization",1969-01-20,37,1048
Richard Nixon,183,11634,1971,1971-12-06,"Amending Executive Order No. 11248, placing certain positions in levels IV and V of the Federal Executive Salary Schedule",1969-01-20,37,1051
Richard Nixon,184,11635,1971,1971-12-09,Continuation of Souris-Red-Rainy-River Basins Commission,1969-01-20,37,1054
Richard Nixon,185,11636,1971,1971-12-17,Employee-management relations in the Foreign Service of the United States,1969-01-20,37,1062
Richard Nixon,186,11637,1971,1971-12-22,Adjusting rates of pay for certain statutory pay systems,1969-01-20,37,1067
Richard Nixon,187,11638,1971,1971-12-22,Adjusting the rates of monthly basic pay for members of the Uniformed Services,1969-01-20,37,1067
Richard Nixon,188,11639,1972,1972-01-11,Providing for pay adjustments for Federal prevailing rate systems,1969-01-20,37,1087
Richard Nixon,189,11640,1972,1972-01-26,Further providing for the stabilization of the economy,1969-01-20,37,1102
Richard Nixon,190,11641,1972,1972-01-28,Concentration of law enforcement activities relating to drug abuse,1969-01-20,37,1104
Richard Nixon,191,11642,1972,1972-02-01,Further exempting A. Everette MacIntyre from compulsory retirement for age,1969-01-20,37,1108
Richard Nixon,192,11643,1972,1972-02-08,Environmental safeguards on activities for animal damage control on Federal lands,1969-01-20,37,1115
Richard Nixon,193,11644,1972,1972-02-08,Use of off-road vehicles on the public lands,1969-01-20,37,1115
Richard Nixon,194,11645,1972,1972-02-08,Authority of the Secretary of Transportation to prescribe certain regulations relating to Coast Guard housing,1969-01-20,37,1115
Richard Nixon,195,11646,1972,1972-02-08,Membership of Department of State on the Great Lakes Basin Commission,1969-01-20,37,1115
Richard Nixon,196,11647,1972,1972-02-10,Federal Regional Councils,1969-01-20,37,1117
