id,knownName,givenName,familyName,fullName,fileName,gender,birth_date,birth_country,death_date,death_country,wikipedia,wikidata,sameAs,awardYear,category,categoryFullName,sortOrder,portion,dateAwarded,prizeStatus,motivation,prizeAmount,prizeAmountAdjusted,university_affiliation,age
918,Tu Youyou,Youyou,Tu,Tu Youyou,tu,female,1930-12-30,China,,,https://en.wikipedia.org/wiki/Tu_Youyou,"{'id': 'Q462843', 'url': 'https://www.wikidata.org/wiki/Q462843'}","['https://www.wikidata.org/wiki/Q462843', 'https://en.wikipedia.org/wiki/Tu_Youyou']",2015,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,3,1/2,2015-10-05,received,for her discoveries concerning a novel therapy against Malaria,8000000,9498044,China Academy of Traditional Chinese Medicine,85.0
931,Jean-Pierre Sauvage,Jean-Pierre,Sauvage,Jean-Pierre Sauvage,sauvage,male,1944-10-21,France,,,https://en.wikipedia.org/wiki/Jean-Pierre_Sauvage,"{'id': 'Q3169751', 'url': 'https://www.wikidata.org/wiki/Q3169751'}","['https://www.wikidata.org/wiki/Q3169751', 'https://en.wikipedia.org/wiki/Jean-Pierre_Sauvage']",2016,Chemistry,The Nobel Prize in Chemistry,1,1/3,2016-10-05,received,for the design and synthesis of molecular machines,8000000,9403431,University of Strasbourg,72.0
932,Sir J. Fraser Stoddart,Sir J. Fraser,Stoddart,Sir J. Fraser Stoddart,stoddart,male,1942-05-24,United Kingdom,,,https://en.wikipedia.org/wiki/Fraser_Stoddart,"{'id': 'Q376243', 'url': 'https://www.wikidata.org/wiki/Q376243'}","['https://www.wikidata.org/wiki/Q376243', 'https://en.wikipedia.org/wiki/Fraser_Stoddart']",2016,Chemistry,The Nobel Prize in Chemistry,2,1/3,2016-10-05,received,for the design and synthesis of molecular machines,8000000,9403431,Northwestern University,74.0
933,Bernard L. Feringa,Bernard L.,Feringa,Bernard L. Feringa,feringa,male,1951-05-18,the Netherlands,,,https://en.wikipedia.org/wiki/Ben_Feringa,"{'id': 'Q3259614', 'url': 'https://www.wikidata.org/wiki/Q3259614'}","['https://www.wikidata.org/wiki/Q3259614', 'https://en.wikipedia.org/wiki/Ben_Feringa']",2016,Chemistry,The Nobel Prize in Chemistry,3,1/3,2016-10-05,received,for the design and synthesis of molecular machines,8000000,9403431,University of Groningen,65.0
935,Oliver Hart,Oliver,Hart,Oliver Hart,hart,male,1948-10-09,United Kingdom,,,https://en.wikipedia.org/wiki/Oliver_Hart_(economist),"{'id': 'Q432890', 'url': 'https://www.wikidata.org/wiki/Q432890'}","['https://www.wikidata.org/wiki/Q432890', 'https://en.wikipedia.org/wiki/Oliver_Hart_(economist)']",2016,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1,1/2,2016-10-10,received,for their contributions to contract theory,8000000,9403431,Harvard University,68.0
936,Bengt Holmström,Bengt,Holmström,Bengt Holmström,holmstrom,male,1949-04-18,Finland,,,https://en.wikipedia.org/wiki/Bengt_Holmström,"{'id': 'Q354897', 'url': 'https://www.wikidata.org/wiki/Q354897'}","['https://www.wikidata.org/wiki/Q354897', 'https://en.wikipedia.org/wiki/Bengt_Holmström']",2016,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2,1/2,2016-10-10,received,for their contributions to contract theory,8000000,9403431,Massachusetts Institute of Technology (MIT),67.0
937,Bob Dylan,Bob,Dylan,Bob Dylan,dylan,male,1941-05-24,USA,,,https://en.wikipedia.org/wiki/Bob_Dylan,"{'id': 'Q392', 'url': 'https://www.wikidata.org/wiki/Q392'}","['https://www.wikidata.org/wiki/Q392', 'https://en.wikipedia.org/wiki/Bob_Dylan']",2016,Literature,The Nobel Prize in Literature,1,1,2016-10-13,received,for having created new poetic expressions within the great American song tradition,8000000,9403431,,75.0
934,Juan Manuel Santos,Juan Manuel,Santos,Juan Manuel Santos,santos,male,1951-08-10,Colombia,,,https://en.wikipedia.org/wiki/Juan_Manuel_Santos,"{'id': 'Q57311', 'url': 'https://www.wikidata.org/wiki/Q57311'}","['https://www.wikidata.org/wiki/Q57311', 'https://en.wikipedia.org/wiki/Juan_Manuel_Santos']",2016,Peace,The Nobel Peace Prize,1,1,2016-10-07,received,for his resolute efforts to bring the country's more than 50-year-long civil war to an end,8000000,9403431,,65.0
928,David J. Thouless,David J.,Thouless,David J. Thouless,thouless,male,1934-09-21,United Kingdom,2019-04-06,United Kingdom,https://en.wikipedia.org/wiki/David_J._Thouless,"{'id': 'Q726394', 'url': 'https://www.wikidata.org/wiki/Q726394'}","['https://www.wikidata.org/wiki/Q726394', 'https://en.wikipedia.org/wiki/David_J._Thouless']",2016,Physics,The Nobel Prize in Physics,1,1/2,2016-10-04,received,for theoretical discoveries of topological phase transitions and topological phases of matter,8000000,9403431,University of Washington,82.0
929,F. Duncan M. Haldane,F. Duncan M.,Haldane,F. Duncan M. Haldane,haldane,male,1951-09-14,United Kingdom,,,https://en.wikipedia.org/wiki/Duncan_Haldane,"{'id': 'Q1002250', 'url': 'https://www.wikidata.org/wiki/Q1002250'}","['https://www.wikidata.org/wiki/Q1002250', 'https://en.wikipedia.org/wiki/Duncan_Haldane']",2016,Physics,The Nobel Prize in Physics,2,1/4,2016-10-04,received,for theoretical discoveries of topological phase transitions and topological phases of matter,8000000,9403431,Princeton University,65.0
930,J. Michael Kosterlitz,J. Michael,Kosterlitz,J. Michael Kosterlitz,kosterlitz,male,1943-06-22,United Kingdom,,,https://en.wikipedia.org/wiki/J._Michael_Kosterlitz,"{'id': 'Q1700920', 'url': 'https://www.wikidata.org/wiki/Q1700920'}","['https://www.wikidata.org/wiki/Q1700920', 'https://en.wikipedia.org/wiki/J._Michael_Kosterlitz']",2016,Physics,The Nobel Prize in Physics,3,1/4,2016-10-04,received,for theoretical discoveries of topological phase transitions and topological phases of matter,8000000,9403431,Brown University,73.0
927,Yoshinori Ohsumi,Yoshinori,Ohsumi,Yoshinori Ohsumi,ohsumi,male,1945-02-09,Japan,,,https://en.wikipedia.org/wiki/Yoshinori_Ohsumi,"{'id': 'Q8056214', 'url': 'https://www.wikidata.org/wiki/Q8056214'}","['https://www.wikidata.org/wiki/Q8056214', 'https://en.wikipedia.org/wiki/Yoshinori_Ohsumi']",2016,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1,1,2016-10-03,received,for his discoveries of mechanisms for autophagy,8000000,9403431,Tokyo Institute of Technology,71.0
944,Jacques Dubochet,Jacques,Dubochet,Jacques Dubochet,dubochet,male,1942-06-08,Switzerland,,,https://en.wikipedia.org/wiki/Jacques_Dubochet,"{'id': 'Q41585344', 'url': 'https://www.wikidata.org/wiki/Q41585344'}","['https://www.wikidata.org/wiki/Q41585344', 'https://en.wikipedia.org/wiki/Jacques_Dubochet']",2017,Chemistry,The Nobel Prize in Chemistry,1,1/3,2017-10-04,received,for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution,9000000,10394780,University of Lausanne,75.0
945,Joachim Frank,Joachim,Frank,Joachim Frank,frank,male,1940-09-12,Germany,,,https://en.wikipedia.org/wiki/Joachim_Frank,"{'id': 'Q28833112', 'url': 'https://www.wikidata.org/wiki/Q28833112'}","['https://www.wikidata.org/wiki/Q28833112', 'https://en.wikipedia.org/wiki/Joachim_Frank']",2017,Chemistry,The Nobel Prize in Chemistry,2,1/3,2017-10-04,received,for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution,9000000,10394780,Columbia University,77.0
946,Richard Henderson,Richard,Henderson,Richard Henderson,henderson,male,1945-07-19,Scotland,,,https://en.wikipedia.org/wiki/Richard_Henderson_(biologist),"{'id': 'Q1678456', 'url': 'https://www.wikidata.org/wiki/Q1678456'}","['https://www.wikidata.org/wiki/Q1678456', 'https://en.wikipedia.org/wiki/Richard_Henderson_(biologist)']",2017,Chemistry,The Nobel Prize in Chemistry,3,1/3,2017-10-04,received,for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution,9000000,10394780,MRC Laboratory of Molecular Biology,72.0
949,Richard H. Thaler,Richard H.,Thaler,Richard H. Thaler,thaler,male,1945-09-12,USA,,,https://en.wikipedia.org/wiki/Richard_Thaler,"{'id': 'Q371212', 'url': 'https://www.wikidata.org/wiki/Q371212'}","['https://www.wikidata.org/wiki/Q371212', 'https://en.wikipedia.org/wiki/Richard_Thaler']",2017,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1,1,2017-10-09,received,for his contributions to behavioural economics,9000000,10394780,University of Chicago,72.0
947,Kazuo Ishiguro,Kazuo,Ishiguro,Kazuo Ishiguro,ishiguro,male,1954-11-08,Japan,,,https://en.wikipedia.org/wiki/Kazuo_Ishiguro,"{'id': 'Q272855', 'url': 'https://www.wikidata.org/wiki/Q272855'}","['https://www.wikidata.org/wiki/Q272855', 'https://en.wikipedia.org/wiki/Kazuo_Ishiguro']",2017,Literature,The Nobel Prize in Literature,1,1,2017-10-05,received,"who, in novels of great emotional force, has uncovered the abyss beneath our illusory sense of connection with the world",9000000,10394780,,63.0
948,,,,,ican,,,,,,https://en.wikipedia.org/wiki/International_Campaign_to_Abolish_Nuclear_Weapons,"{'id': 'Q547940', 'url': 'https://www.wikidata.org/wiki/Q547940'}","['https://www.wikidata.org/wiki/Q547940', 'https://en.wikipedia.org/wiki/International_Campaign_to_Abolish_Nuclear_Weapons']",2017,Peace,The Nobel Peace Prize,1,1,2017-10-06,received,for its work to draw attention to the catastrophic humanitarian consequences of any use of nuclear weapons and for its ground-breaking efforts to achieve a treaty-based prohibition of such weapons,9000000,10394780,,
941,Rainer Weiss,Rainer,Weiss,Rainer Weiss,weiss,male,1932-09-29,Germany,,,https://en.wikipedia.org/wiki/Rainer_Weiss,"{'id': 'Q2128461', 'url': 'https://www.wikidata.org/wiki/Q2128461'}","['https://www.wikidata.org/wiki/Q2128461', 'https://en.wikipedia.org/wiki/Rainer_Weiss']",2017,Physics,The Nobel Prize in Physics,1,1/2,2017-10-03,received,for decisive contributions to the LIGO detector and the observation of gravitational waves,9000000,10394780,LIGO/VIRGO Collaboration,85.0
942,Barry C. Barish,Barry C.,Barish,Barry C. Barish,barish,male,1936-01-27,USA,,,https://en.wikipedia.org/wiki/Barry_Barish,"{'id': 'Q15900993', 'url': 'https://www.wikidata.org/wiki/Q15900993'}","['https://www.wikidata.org/wiki/Q15900993', 'https://en.wikipedia.org/wiki/Barry_Barish']",2017,Physics,The Nobel Prize in Physics,2,1/4,2017-10-03,received,for decisive contributions to the LIGO detector and the observation of gravitational waves,9000000,10394780,LIGO/VIRGO Collaboration,81.0
943,Kip S. Thorne,Kip S.,Thorne,Kip S. Thorne,thorne,male,1940-06-01,USA,,,https://en.wikipedia.org/wiki/Kip_Thorne,"{'id': 'Q323320', 'url': 'https://www.wikidata.org/wiki/Q323320'}","['https://www.wikidata.org/wiki/Q323320', 'https://en.wikipedia.org/wiki/Kip_Thorne']",2017,Physics,The Nobel Prize in Physics,3,1/4,2017-10-03,received,for decisive contributions to the LIGO detector and the observation of gravitational waves,9000000,10394780,LIGO/VIRGO Collaboration,77.0
938,Jeffrey C. Hall,Jeffrey C.,Hall,Jeffrey C. Hall,hall,male,1945-05-03,USA,,,https://en.wikipedia.org/wiki/Jeffrey_C._Hall,"{'id': 'Q1686435', 'url': 'https://www.wikidata.org/wiki/Q1686435'}","['https://www.wikidata.org/wiki/Q1686435', 'https://en.wikipedia.org/wiki/Jeffrey_C._Hall']",2017,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1,1/3,2017-10-02,received,for their discoveries of molecular mechanisms controlling the circadian rhythm,9000000,10394780,University of Maine,72.0
939,Michael Rosbash,Michael,Rosbash,Michael Rosbash,rosbash,male,1944-03-07,USA,,,https://en.wikipedia.org/wiki/Michael_Rosbash,"{'id': 'Q1297741', 'url': 'https://www.wikidata.org/wiki/Q1297741'}","['https://www.wikidata.org/wiki/Q1297741', 'https://en.wikipedia.org/wiki/Michael_Rosbash']",2017,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2,1/3,2017-10-02,received,for their discoveries of molecular mechanisms controlling the circadian rhythm,9000000,10394780,Brandeis University,73.0
940,Michael W. Young,Michael W.,Young,Michael W. Young,young,male,1949-03-28,USA,,,https://en.wikipedia.org/wiki/Michael_W._Young,"{'id': 'Q1929672', 'url': 'https://www.wikidata.org/wiki/Q1929672'}","['https://www.wikidata.org/wiki/Q1929672', 'https://en.wikipedia.org/wiki/Michael_W._Young']",2017,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,3,1/3,2017-10-02,received,for their discoveries of molecular mechanisms controlling the circadian rhythm,9000000,10394780,Rockefeller University,68.0
963,Frances H. Arnold,Frances H.,Arnold,Frances H. Arnold,arnold,female,1956-07-25,USA,,,https://en.wikipedia.org/wiki/Frances_Arnold,"{'id': 'Q4273363', 'url': 'https://www.wikidata.org/wiki/Q4273363'}","['https://www.wikidata.org/wiki/Q4273363', 'https://en.wikipedia.org/wiki/Frances_Arnold']",2018,Chemistry,The Nobel Prize in Chemistry,1,1/2,2018-10-03,received,for the directed evolution of enzymes,9000000,10195200,California Institute of Technology (Caltech),62.0
964,George P. Smith,George P.,Smith,George P. Smith,smith,male,1941-03-10,USA,,,https://en.wikipedia.org/wiki/George_Smith_(chemist),"{'id': 'Q56868017', 'url': 'https://www.wikidata.org/wiki/Q56868017'}","['https://www.wikidata.org/wiki/Q56868017', 'https://en.wikipedia.org/wiki/George_Smith_(chemist)']",2018,Chemistry,The Nobel Prize in Chemistry,2,1/4,2018-10-03,received,for the phage display of peptides and antibodies,9000000,10195200,University of Missouri,77.0
965,Sir Gregory P. Winter,Sir Gregory P.,Winter,Sir Gregory P. Winter,winter,male,1951-04-14,United Kingdom,,,https://en.wikipedia.org/wiki/Gregory_Winter,"{'id': 'Q1545000', 'url': 'https://www.wikidata.org/wiki/Q1545000'}","['https://www.wikidata.org/wiki/Q1545000', 'https://en.wikipedia.org/wiki/Gregory_Winter']",2018,Chemistry,The Nobel Prize in Chemistry,3,1/4,2018-10-03,received,for the phage display of peptides and antibodies,9000000,10195200,MRC Laboratory of Molecular Biology,67.0
968,William D. Nordhaus,William D.,Nordhaus,William D. Nordhaus,nordhaus,male,1941-05-31,USA,,,https://en.wikipedia.org/wiki/William_Nordhaus,"{'id': 'Q562481', 'url': 'https://www.wikidata.org/wiki/Q562481'}","['https://www.wikidata.org/wiki/Q562481', 'https://en.wikipedia.org/wiki/William_Nordhaus']",2018,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1,1/2,2018-10-01,received,for integrating climate change into long-run macroeconomic analysis,9000000,10195200,Yale University,77.0
969,Paul M. Romer,Paul M.,Romer,Paul M. Romer,romer,male,,USA,,,https://en.wikipedia.org/wiki/Paul_Romer,"{'id': 'Q509262', 'url': 'https://www.wikidata.org/wiki/Q509262'}","['https://www.wikidata.org/wiki/Q509262', 'https://en.wikipedia.org/wiki/Paul_Romer']",2018,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2,1/2,2018-10-01,received,for integrating technological innovations into long-run macroeconomic analysis,9000000,10195200,NYU Stern School of Business,63.0
979,Olga Tokarczuk,Olga,Tokarczuk,Olga Tokarczuk,tokarczuk,female,1962-01-29,Poland,,,https://en.wikipedia.org/wiki/Olga_Tokarczuk,"{'id': 'Q254032', 'url': 'https://www.wikidata.org/wiki/Q254032'}","['https://www.wikidata.org/wiki/Q254032', 'https://en.wikipedia.org/wiki/Olga_Tokarczuk']",2018,Literature,The Nobel Prize in Literature,1,1,2019-10-10,received,for a narrative imagination that with encyclopedic passion represents the crossing of boundaries as a form of life,9000000,10013620,,56.0
966,Denis Mukwege,Denis,Mukwege,Denis Mukwege,mukwege,male,1955-03-01,Belgian Congo,,,https://en.wikipedia.org/wiki/Denis_Mukwege,"{'id': 'Q1187542', 'url': 'https://www.wikidata.org/wiki/Q1187542'}","['https://www.wikidata.org/wiki/Q1187542', 'https://en.wikipedia.org/wiki/Denis_Mukwege']",2018,Peace,The Nobel Peace Prize,1,1/2,2018-10-05,received,for their efforts to end the use of sexual violence as a weapon of war and armed conflict,9000000,10195200,,63.0
967,Nadia Murad,Nadia,Murad,Nadia Murad Basee Taha,murad,female,,Iraq,,,https://en.wikipedia.org/wiki/Nadia_Murad,"{'id': 'Q22007112', 'url': 'https://www.wikidata.org/wiki/Q22007112'}","['https://www.wikidata.org/wiki/Q22007112', 'https://en.wikipedia.org/wiki/Nadia_Murad']",2018,Peace,The Nobel Peace Prize,2,1/2,2018-10-05,received,for their efforts to end the use of sexual violence as a weapon of war and armed conflict,9000000,10195200,,25.0
960,Arthur Ashkin,Arthur,Ashkin,Arthur Ashkin,ashkin,male,1922-09-02,USA,2020-09-21,USA,https://en.wikipedia.org/wiki/Arthur_Ashkin,"{'id': 'Q708472', 'url': 'https://www.wikidata.org/wiki/Q708472'}","['https://www.wikidata.org/wiki/Q708472', 'https://en.wikipedia.org/wiki/Arthur_Ashkin']",2018,Physics,The Nobel Prize in Physics,1,1/2,2018-10-02,received,for the optical tweezers and their application to biological systems,9000000,10195200,Bell Laboratories,96.0
961,Gérard Mourou,Gérard,Mourou,Gérard Mourou,mourou,male,1944-06-22,France,,,https://en.wikipedia.org/wiki/Gérard_Mourou,"{'id': 'Q556543', 'url': 'https://www.wikidata.org/wiki/Q556543'}","['https://www.wikidata.org/wiki/Q556543', 'https://en.wikipedia.org/wiki/Gérard_Mourou']",2018,Physics,The Nobel Prize in Physics,2,1/4,2018-10-02,received,"for their method of generating high-intensity, ultra-short optical pulses",9000000,10195200,École Polytechnique,74.0
962,Donna Strickland,Donna,Strickland,Donna Strickland,strickland,female,1959-05-27,Canada,,,https://en.wikipedia.org/wiki/Donna_Strickland,"{'id': 'Q56855591', 'url': 'https://www.wikidata.org/wiki/Q56855591'}","['https://www.wikidata.org/wiki/Q56855591', 'https://en.wikipedia.org/wiki/Donna_Strickland']",2018,Physics,The Nobel Prize in Physics,3,1/4,2018-10-02,received,"for their method of generating high-intensity, ultra-short optical pulses",9000000,10195200,University of Waterloo,59.0
958,James P. Allison,James P.,Allison,James P. Allison,allison,male,1948-08-07,USA,,,https://en.wikipedia.org/wiki/James_P._Allison,"{'id': 'Q6140731', 'url': 'https://www.wikidata.org/wiki/Q6140731'}","['https://www.wikidata.org/wiki/Q6140731', 'https://en.wikipedia.org/wiki/James_P._Allison']",2018,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1,1/2,2018-10-01,received,for their discovery of cancer therapy by inhibition of negative immune regulation,9000000,10195200,Parker Institute for Cancer Immunotherapy,70.0
959,Tasuku Honjo,Tasuku,Honjo,Tasuku Honjo,honjo,male,1942-01-27,Japan,,,https://en.wikipedia.org/wiki/Tasuku_Honjo,"{'id': 'Q2395341', 'url': 'https://www.wikidata.org/wiki/Q2395341'}","['https://www.wikidata.org/wiki/Q2395341', 'https://en.wikipedia.org/wiki/Tasuku_Honjo']",2018,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2,1/2,2018-10-01,received,for their discovery of cancer therapy by inhibition of negative immune regulation,9000000,10195200,Kyoto University,76.0
976,John B. Goodenough,John,Goodenough,John B. Goodenough,goodenough,male,1922-07-25,Germany,2023-06-25,USA,https://en.wikipedia.org/wiki/John_B._Goodenough,"{'id': 'Q906529', 'url': 'https://www.wikidata.org/wiki/Q906529'}","['https://www.wikidata.org/wiki/Q906529', 'https://en.wikipedia.org/wiki/John_B._Goodenough']",2019,Chemistry,The Nobel Prize in Chemistry,1,1/3,2019-10-09,received,for the development of lithium-ion batteries,9000000,10013620,University of Texas,97.0
977,M. Stanley Whittingham,M. Stanley,Whittingham,M. Stanley Whittingham,whittingham,male,1941-12-22,United Kingdom,,,https://en.wikipedia.org/wiki/M._Stanley_Whittingham,"{'id': 'Q285062', 'url': 'https://www.wikidata.org/wiki/Q285062'}","['https://www.wikidata.org/wiki/Q285062', 'https://en.wikipedia.org/wiki/M._Stanley_Whittingham']",2019,Chemistry,The Nobel Prize in Chemistry,2,1/3,2019-10-09,received,for the development of lithium-ion batteries,9000000,10013620,"Binghamton University, State University of New York",78.0
978,Akira Yoshino,Akira,Yoshino,Akira Yoshino,yoshino,male,1948-01-30,Japan,,,https://en.wikipedia.org/wiki/Akira_Yoshino,"{'id': 'Q4701206', 'url': 'https://www.wikidata.org/wiki/Q4701206'}","['https://www.wikidata.org/wiki/Q4701206', 'https://en.wikipedia.org/wiki/Akira_Yoshino']",2019,Chemistry,The Nobel Prize in Chemistry,3,1/3,2019-10-09,received,for the development of lithium-ion batteries,9000000,10013620,Asahi Kasei Corporation,71.0
982,Abhijit Banerjee,Abhijit,Banerjee,Abhijit Banerjee,banerjee,male,1961-02-21,India,,,https://en.wikipedia.org/wiki/Abhijit_Banerjee,"{'id': 'Q320578', 'url': 'https://www.wikidata.org/wiki/Q320578'}","['https://www.wikidata.org/wiki/Q320578', 'https://en.wikipedia.org/wiki/Abhijit_Banerjee']",2019,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1,1/3,2019-10-14,received,for their experimental approach to alleviating global poverty,9000000,10013620,Massachusetts Institute of Technology (MIT),58.0
983,Esther Duflo,Esther,Duflo,Esther Duflo,duflo,female,1972-10-25,France,,,https://en.wikipedia.org/wiki/Esther_Duflo,"{'id': 'Q434509', 'url': 'https://www.wikidata.org/wiki/Q434509'}","['https://www.wikidata.org/wiki/Q434509', 'https://en.wikipedia.org/wiki/Esther_Duflo']",2019,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2,1/3,2019-10-14,received,for their experimental approach to alleviating global poverty,9000000,10013620,Massachusetts Institute of Technology (MIT),47.0
984,Michael Kremer,Michael,Kremer,Michael Kremer,kremer,male,1964-11-12,USA,,,https://en.wikipedia.org/wiki/Michael_Kremer,"{'id': 'Q1635006', 'url': 'https://www.wikidata.org/wiki/Q1635006'}","['https://www.wikidata.org/wiki/Q1635006', 'https://en.wikipedia.org/wiki/Michael_Kremer']",2019,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,3,1/3,2019-10-14,received,for their experimental approach to alleviating global poverty,9000000,10013620,Harvard University,55.0
980,Peter Handke,Peter,Handke,Peter Handke,handke,male,1942-12-06,Austria,,,https://en.wikipedia.org/wiki/Peter_Handke,"{'id': 'Q44107', 'url': 'https://www.wikidata.org/wiki/Q44107'}","['https://www.wikidata.org/wiki/Q44107', 'https://en.wikipedia.org/wiki/Peter_Handke']",2019,Literature,The Nobel Prize in Literature,1,1,2019-10-10,received,for an influential work that with linguistic ingenuity has explored the periphery and the specificity of human experience,9000000,10013620,,77.0
981,Abiy Ahmed Ali,Abiy,Ahmed Ali,Abiy Ahmed Ali,abiy,male,1976-08-15,Ethiopia,,,https://en.wikipedia.org/wiki/Abiy_Ahmed,"{'id': 'Q50365049', 'url': 'https://www.wikidata.org/wiki/Q50365049'}","['https://www.wikidata.org/wiki/Q50365049', 'https://en.wikipedia.org/wiki/Abiy_Ahmed']",2019,Peace,The Nobel Peace Prize,1,1,2019-10-11,received,"for his efforts to achieve peace and international cooperation, and in particular for his decisive initiative to resolve the border conflict with neighbouring Eritrea",9000000,10013620,,43.0
973,James Peebles,James,Peebles,James Peebles,peebles,male,1935-04-25,Canada,,,https://en.wikipedia.org/wiki/Jim_Peebles,"{'id': 'Q728331', 'url': 'https://www.wikidata.org/wiki/Q728331'}","['https://www.wikidata.org/wiki/Q728331', 'https://en.wikipedia.org/wiki/Jim_Peebles']",2019,Physics,The Nobel Prize in Physics,1,1/2,2019-10-08,received,for theoretical discoveries in physical cosmology,9000000,10013620,Princeton University,84.0
974,Michel Mayor,Michel,Mayor,Michel Mayor,mayor,male,1942-01-12,Switzerland,,,https://en.wikipedia.org/wiki/Michel_Mayor,"{'id': 'Q123975', 'url': 'https://www.wikidata.org/wiki/Q123975'}","['https://www.wikidata.org/wiki/Q123975', 'https://en.wikipedia.org/wiki/Michel_Mayor']",2019,Physics,The Nobel Prize in Physics,2,1/4,2019-10-08,received,for the discovery of an exoplanet orbiting a solar-type star,9000000,10013620,University of Geneva,77.0
975,Didier Queloz,Didier,Queloz,Didier Queloz,queloz,male,1966-02-23,Switzerland,,,https://en.wikipedia.org/wiki/Didier_Queloz,"{'id': 'Q124013', 'url': 'https://www.wikidata.org/wiki/Q124013'}","['https://www.wikidata.org/wiki/Q124013', 'https://en.wikipedia.org/wiki/Didier_Queloz']",2019,Physics,The Nobel Prize in Physics,3,1/4,2019-10-08,received,for the discovery of an exoplanet orbiting a solar-type star,9000000,10013620,University of Geneva,53.0
970,William G. Kaelin Jr,William,Kaelin,William G. Kaelin Jr,kaelin,male,1957-11-23,USA,,,https://en.wikipedia.org/wiki/William_Kaelin_Jr.,"{'id': 'Q1603351', 'url': 'https://www.wikidata.org/wiki/Q1603351'}","['https://www.wikidata.org/wiki/Q1603351', 'https://en.wikipedia.org/wiki/William_Kaelin_Jr.']",2019,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1,1/3,2019-10-07,received,for their discoveries of how cells sense and adapt to oxygen availability,9000000,10013620,Harvard Medical School,62.0
971,Sir Peter J. Ratcliffe,Peter,Ratcliffe,Sir Peter J. Ratcliffe,ratcliffe,male,1954-05-14,United Kingdom,,,https://en.wikipedia.org/wiki/Peter_J._Ratcliffe,"{'id': 'Q2075967', 'url': 'https://www.wikidata.org/wiki/Q2075967'}","['https://www.wikidata.org/wiki/Q2075967', 'https://en.wikipedia.org/wiki/Peter_J._Ratcliffe']",2019,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2,1/3,2019-10-07,received,for their discoveries of how cells sense and adapt to oxygen availability,9000000,10013620,University of Oxford,65.0
972,Gregg L. Semenza,Gregg,Semenza,Gregg L. Semenza,semenza,male,1956-07-12,USA,,,https://en.wikipedia.org/wiki/Gregg_L._Semenza,"{'id': 'Q1545025', 'url': 'https://www.wikidata.org/wiki/Q1545025'}","['https://www.wikidata.org/wiki/Q1545025', 'https://en.wikipedia.org/wiki/Gregg_L._Semenza']",2019,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,3,1/3,2019-10-07,received,for their discoveries of how cells sense and adapt to oxygen availability,9000000,10013620,Johns Hopkins University,63.0
991,Emmanuelle Charpentier,Emmanuelle,Charpentier,Emmanuelle Charpentier,charpentier,female,1968-12-11,France,,,https://en.wikipedia.org/wiki/Emmanuelle_Charpentier,"{'id': 'Q17280087', 'url': 'https://www.wikidata.org/wiki/Q17280087'}","['https://www.wikidata.org/wiki/Q17280087', 'https://en.wikipedia.org/wiki/Emmanuelle_Charpentier']",2020,Chemistry,The Nobel Prize in Chemistry,1,1/2,2020-10-07,received,for the development of a method for genome editing,10000000,11074035,Max Planck Unit for the Science of Pathogens,52.0
992,Jennifer A. Doudna,Jennifer A.,Doudna,Jennifer A. Doudna,doudna,female,1964-02-19,USA,,,https://en.wikipedia.org/wiki/Jennifer_Doudna,"{'id': 'Q56068', 'url': 'https://www.wikidata.org/wiki/Q56068'}","['https://www.wikidata.org/wiki/Q56068', 'https://en.wikipedia.org/wiki/Jennifer_Doudna']",2020,Chemistry,The Nobel Prize in Chemistry,2,1/2,2020-10-07,received,for the development of a method for genome editing,10000000,11074035,University of California,56.0
