country_search,Year,State,United Kingdom %,Wikipedia %
South Sudan,2024,Indiana,4.0,96.0
South Sudan,2024,Iowa,7.000000000000001,93.0
South Sudan,2024,Kansas,3.0,97.0
South Sudan,2024,Kentucky,4.0,96.0
South Sudan,2024,Louisiana,3.0,97.0
South Sudan,2024,Maine,4.0,96.0
South Sudan,2024,Maryland,4.0,96.0
South Sudan,2024,Massachusetts,3.0,97.0
South Sudan,2024,Michigan,3.0,97.0
South Sudan,2024,Minnesota,5.0,95.0
South Sudan,2024,Mississippi,3.0,97.0
South Sudan,2024,Missouri,3.0,97.0
South Sudan,2024,Montana,3.0,97.0
South Sudan,2024,Nebraska,8.0,92.0
South Sudan,2024,Nevada,4.0,96.0
South Sudan,2024,New Hampshire,4.0,96.0
South Sudan,2024,New Jersey,3.0,97.0
South Sudan,2024,New Mexico,3.0,97.0
South Sudan,2024,New York,3.0,97.0
South Sudan,2024,North Carolina,4.0,96.0
South Sudan,2024,North Dakota,8.0,92.0
South Sudan,2024,Ohio,3.0,97.0
South Sudan,2024,Oklahoma,3.0,97.0
South Sudan,2024,Oregon,2.0,98.0
South Sudan,2024,Pennsylvania,3.0,97.0
South Sudan,2024,Rhode Island,3.0,97.0
South Sudan,2024,South Carolina,4.0,96.0
South Sudan,2024,South Dakota,7.000000000000001,93.0
South Sudan,2024,Tennessee,3.0,97.0
South Sudan,2024,Texas,4.0,96.0
South Sudan,2024,Utah,4.0,96.0
South Sudan,2024,Vermont,3.0,97.0
South Sudan,2024,Virginia,4.0,96.0
South Sudan,2024,Washington,2.0,98.0
South Sudan,2024,West Virginia,3.0,97.0
South Sudan,2024,Wisconsin,3.0,97.0
South Sudan,2024,Wyoming,4.0,96.0
Spain,2024,Alabama,45.0,55.00000000000001
Spain,2024,Alaska,38.0,62.0
Spain,2024,Arizona,47.0,53.0
Spain,2024,Arkansas,39.0,61.0
Spain,2024,California,48.0,52.0
Spain,2024,Colorado,49.0,51.0
Spain,2024,Connecticut,46.0,54.0
Spain,2024,Delaware,46.0,54.0
Spain,2024,District of Columbia,43.0,56.99999999999999
Spain,2024,Florida,54.0,46.0
Spain,2024,Georgia,46.0,54.0
Spain,2024,Hawaii,40.0,60.0
Spain,2024,Idaho,45.0,55.00000000000001
Spain,2024,Illinois,43.0,56.99999999999999
Spain,2024,Indiana,40.0,60.0
Spain,2024,Iowa,44.0,56.00000000000001
Spain,2024,Kansas,39.0,61.0
Spain,2024,Kentucky,37.0,63.0
Spain,2024,Louisiana,43.0,56.99999999999999
Spain,2024,Maine,42.0,57.99999999999999
Spain,2024,Maryland,44.0,56.00000000000001
Spain,2024,Massachusetts,42.0,57.99999999999999
Spain,2024,Michigan,40.0,60.0
Spain,2024,Minnesota,40.0,60.0
Spain,2024,Mississippi,40.0,60.0
Spain,2024,Missouri,39.0,61.0
Spain,2024,Montana,39.0,61.0
Spain,2024,Nebraska,41.0,59.0
Spain,2024,Nevada,46.0,54.0
Spain,2024,New Hampshire,39.0,61.0
Spain,2024,New Jersey,51.0,49.0
Spain,2024,New Mexico,47.0,53.0
Spain,2024,New York,46.0,54.0
Spain,2024,North Carolina,49.0,51.0
Spain,2024,North Dakota,34.0,66.0
Spain,2024,Ohio,35.0,65.0
Spain,2024,Oklahoma,40.0,60.0
Spain,2024,Oregon,40.0,60.0
Spain,2024,Pennsylvania,41.0,59.0
Spain,2024,Rhode Island,51.0,49.0
Spain,2024,South Carolina,44.0,56.00000000000001
Spain,2024,South Dakota,36.0,64.0
Spain,2024,Tennessee,40.0,60.0
Spain,2024,Texas,52.0,48.0
Spain,2024,Utah,43.0,56.99999999999999
Spain,2024,Vermont,39.0,61.0
Spain,2024,Virginia,46.0,54.0
Spain,2024,Washington,39.0,61.0
Spain,2024,West Virginia,33.0,67.0
Spain,2024,Wisconsin,40.0,60.0
Spain,2024,Wyoming,41.0,59.0
Sri Lanka,2024,Alabama,5.0,95.0
Sri Lanka,2024,Alaska,6.0,94.0
Sri Lanka,2024,Arizona,6.0,94.0
Sri Lanka,2024,Arkansas,6.0,94.0
Sri Lanka,2024,California,8.0,92.0
Sri Lanka,2024,Colorado,5.0,95.0
Sri Lanka,2024,Connecticut,7.000000000000001,93.0
Sri Lanka,2024,Delaware,8.0,92.0
Sri Lanka,2024,District of Columbia,10.0,90.0
Sri Lanka,2024,Florida,7.000000000000001,93.0
Sri Lanka,2024,Georgia,8.0,92.0
Sri Lanka,2024,Hawaii,7.000000000000001,93.0
Sri Lanka,2024,Idaho,6.0,94.0
Sri Lanka,2024,Illinois,7.000000000000001,93.0
Sri Lanka,2024,Indiana,5.0,95.0
Sri Lanka,2024,Iowa,6.0,94.0
Sri Lanka,2024,Kansas,7.000000000000001,93.0
Sri Lanka,2024,Kentucky,6.0,94.0
Sri Lanka,2024,Louisiana,6.0,94.0
Sri Lanka,2024,Maine,5.0,95.0
Sri Lanka,2024,Maryland,10.0,90.0
Sri Lanka,2024,Massachusetts,6.0,94.0
Sri Lanka,2024,Michigan,7.000000000000001,93.0
Sri Lanka,2024,Minnesota,5.0,95.0
Sri Lanka,2024,Mississippi,6.0,94.0
Sri Lanka,2024,Missouri,5.0,95.0
Sri Lanka,2024,Montana,4.0,96.0
Sri Lanka,2024,Nebraska,6.0,94.0
Sri Lanka,2024,Nevada,7.000000000000001,93.0
Sri Lanka,2024,New Hampshire,5.0,95.0
Sri Lanka,2024,New Jersey,10.0,90.0
Sri Lanka,2024,New Mexico,4.0,96.0
Sri Lanka,2024,New York,11.0,89.0
Sri Lanka,2024,North Carolina,7.000000000000001,93.0
Sri Lanka,2024,North Dakota,7.000000000000001,93.0
Sri Lanka,2024,Ohio,6.0,94.0
Sri Lanka,2024,Oklahoma,5.0,95.0
Sri Lanka,2024,Oregon,7.000000000000001,93.0
Sri Lanka,2024,Pennsylvania,6.0,94.0
Sri Lanka,2024,Rhode Island,6.0,94.0
Sri Lanka,2024,South Carolina,6.0,94.0
Sri Lanka,2024,South Dakota,5.0,95.0
Sri Lanka,2024,Tennessee,5.0,95.0
Sri Lanka,2024,Texas,10.0,90.0
Sri Lanka,2024,Utah,4.0,96.0
Sri Lanka,2024,Vermont,4.0,96.0
Sri Lanka,2024,Virginia,10.0,90.0
Sri Lanka,2024,Washington,6.0,94.0
Sri Lanka,2024,West Virginia,5.0,95.0
Sri Lanka,2024,Wisconsin,4.0,96.0
Sri Lanka,2024,Wyoming,7.000000000000001,93.0
Sudan,2024,Alabama,7.000000000000001,93.0
Sudan,2024,Alaska,10.0,90.0
Sudan,2024,Arizona,8.0,92.0
Sudan,2024,Arkansas,7.000000000000001,93.0
Sudan,2024,California,6.0,94.0
Sudan,2024,Colorado,9.0,91.0
Sudan,2024,Connecticut,7.000000000000001,93.0
Sudan,2024,Delaware,9.0,91.0
Sudan,2024,District of Columbia,13.0,87.0
Sudan,2024,Florida,7.000000000000001,93.0
Sudan,2024,Georgia,10.0,90.0
Sudan,2024,Hawaii,6.0,94.0
Sudan,2024,Idaho,8.0,92.0
Sudan,2024,Illinois,8.0,92.0
Sudan,2024,Indiana,9.0,91.0
Sudan,2024,Iowa,13.0,87.0
Sudan,2024,Kansas,8.0,92.0
Sudan,2024,Kentucky,8.0,92.0
Sudan,2024,Louisiana,7.000000000000001,93.0
Sudan,2024,Maine,8.0,92.0
Sudan,2024,Maryland,10.0,90.0
Sudan,2024,Massachusetts,8.0,92.0
Sudan,2024,Michigan,8.0,92.0
Sudan,2024,Minnesota,11.0,89.0
Sudan,2024,Mississippi,8.0,92.0
Sudan,2024,Missouri,7.000000000000001,93.0
Sudan,2024,Montana,7.000000000000001,93.0
Sudan,2024,Nebraska,15.0,85.0
Sudan,2024,Nevada,7.000000000000001,93.0
Sudan,2024,New Hampshire,8.0,92.0
Sudan,2024,New Jersey,8.0,92.0
Sudan,2024,New Mexico,7.000000000000001,93.0
Sudan,2024,New York,8.0,92.0
Sudan,2024,North Carolina,11.0,89.0
Sudan,2024,North Dakota,14.000000000000002,86.0
Sudan,2024,Ohio,7.000000000000001,93.0
Sudan,2024,Oklahoma,7.000000000000001,93.0
Sudan,2024,Oregon,5.0,95.0
Sudan,2024,Pennsylvania,8.0,92.0
Sudan,2024,Rhode Island,7.000000000000001,93.0
Sudan,2024,South Carolina,8.0,92.0
Sudan,2024,South Dakota,14.000000000000002,86.0
Sudan,2024,Tennessee,7.000000000000001,93.0
Sudan,2024,Texas,10.0,90.0
Sudan,2024,Utah,7.000000000000001,93.0
Sudan,2024,Vermont,8.0,92.0
Sudan,2024,Virginia,10.0,90.0
Sudan,2024,Washington,7.000000000000001,93.0
Sudan,2024,West Virginia,6.0,94.0
Sudan,2024,Wisconsin,7.000000000000001,93.0
Sudan,2024,Wyoming,8.0,92.0
Suriname,2024,Alabama,1.0,99.0
Suriname,2024,Alaska,2.0,98.0
Suriname,2024,Arizona,1.0,99.0
Suriname,2024,Arkansas,1.0,99.0
Suriname,2024,California,1.0,99.0
Suriname,2024,Colorado,1.0,99.0
Suriname,2024,Connecticut,1.0,99.0
Suriname,2024,Delaware,1.0,99.0
Suriname,2024,District of Columbia,3.0,97.0
Suriname,2024,Florida,2.0,98.0
Suriname,2024,Georgia,1.0,99.0
Suriname,2024,Hawaii,1.0,99.0
Suriname,2024,Idaho,1.0,99.0
Suriname,2024,Illinois,1.0,99.0
Suriname,2024,Indiana,1.0,99.0
Suriname,2024,Iowa,1.0,99.0
Suriname,2024,Kansas,1.0,99.0
Suriname,2024,Kentucky,1.0,99.0
Suriname,2024,Louisiana,1.0,99.0
Suriname,2024,Maine,1.0,99.0
Suriname,2024,Maryland,1.0,99.0
Suriname,2024,Massachusetts,1.0,99.0
Suriname,2024,Michigan,1.0,99.0
Suriname,2024,Minnesota,1.0,99.0
Suriname,2024,Mississippi,1.0,99.0
Suriname,2024,Missouri,1.0,99.0
Suriname,2024,Montana,1.0,99.0
Suriname,2024,Nebraska,1.0,99.0
Suriname,2024,Nevada,1.0,99.0
Suriname,2024,New Hampshire,0.0,100.0
Suriname,2024,New Jersey,1.0,99.0
Suriname,2024,New Mexico,0.0,100.0
Suriname,2024,New York,2.0,98.0
Suriname,2024,North Carolina,1.0,99.0
Suriname,2024,North Dakota,1.0,99.0
Suriname,2024,Ohio,0.0,100.0
Suriname,2024,Oklahoma,1.0,99.0
Suriname,2024,Oregon,1.0,99.0
Suriname,2024,Pennsylvania,1.0,99.0
Suriname,2024,Rhode Island,1.0,99.0
Suriname,2024,South Carolina,1.0,99.0
Suriname,2024,South Dakota,2.0,98.0
Suriname,2024,Tennessee,1.0,99.0
Suriname,2024,Texas,1.0,99.0
Suriname,2024,Utah,1.0,99.0
Suriname,2024,Vermont,1.0,99.0
Suriname,2024,Virginia,1.0,99.0
Suriname,2024,Washington,1.0,99.0
Suriname,2024,West Virginia,1.0,99.0
Suriname,2024,Wisconsin,1.0,99.0
Suriname,2024,Wyoming,2.0,98.0
Sweden,2024,Alabama,14.000000000000002,86.0
Sweden,2024,Alaska,20.0,80.0
Sweden,2024,Arizona,16.0,84.0
Sweden,2024,Arkansas,13.0,87.0
Sweden,2024,California,15.0,85.0
Sweden,2024,Colorado,19.0,81.0
Sweden,2024,Connecticut,14.000000000000002,86.0
Sweden,2024,Delaware,14.000000000000002,86.0
Sweden,2024,District of Columbia,16.0,84.0
Sweden,2024,Florida,15.0,85.0
Sweden,2024,Georgia,15.0,85.0
Sweden,2024,Hawaii,14.000000000000002,86.0
Sweden,2024,Idaho,19.0,81.0
Sweden,2024,Illinois,15.0,85.0
Sweden,2024,Indiana,14.000000000000002,86.0
Sweden,2024,Iowa,15.0,85.0
Sweden,2024,Kansas,14.000000000000002,86.0
Sweden,2024,Kentucky,14.000000000000002,86.0
Sweden,2024,Louisiana,12.0,88.0
Sweden,2024,Maine,21.0,79.0
Sweden,2024,Maryland,13.0,87.0
Sweden,2024,Massachusetts,16.0,84.0
Sweden,2024,Michigan,15.0,85.0
Sweden,2024,Minnesota,22.0,78.0
Sweden,2024,Mississippi,13.0,87.0
Sweden,2024,Missouri,15.0,85.0
Sweden,2024,Montana,18.0,82.0
Sweden,2024,Nebraska,16.0,84.0
Sweden,2024,Nevada,15.0,85.0
Sweden,2024,New Hampshire,15.0,85.0
Sweden,2024,New Jersey,15.0,85.0
Sweden,2024,New Mexico,12.0,88.0
Sweden,2024,New York,15.0,85.0
Sweden,2024,North Carolina,16.0,84.0
Sweden,2024,North Dakota,19.0,81.0
Sweden,2024,Ohio,13.0,87.0
Sweden,2024,Oklahoma,13.0,87.0
Sweden,2024,Oregon,16.0,84.0
Sweden,2024,Pennsylvania,13.0,87.0
Sweden,2024,Rhode Island,14.000000000000002,86.0
Sweden,2024,South Carolina,16.0,84.0
Sweden,2024,South Dakota,17.0,83.0
Sweden,2024,Tennessee,14.000000000000002,86.0
Sweden,2024,Texas,16.0,84.0
Sweden,2024,Utah,19.0,81.0
Sweden,2024,Vermont,17.0,83.0
Sweden,2024,Virginia,16.0,84.0
Sweden,2024,Washington,15.0,85.0
Sweden,2024,West Virginia,13.0,87.0
Sweden,2024,Wisconsin,17.0,83.0
Sweden,2024,Wyoming,20.0,80.0
Switzerland,2024,Alabama,19.0,81.0
Switzerland,2024,Alaska,22.0,78.0
Switzerland,2024,Arizona,23.0,77.0
Switzerland,2024,Arkansas,18.0,82.0
Switzerland,2024,California,22.0,78.0
Switzerland,2024,Colorado,26.0,74.0
Switzerland,2024,Connecticut,22.0,78.0
Switzerland,2024,Delaware,20.0,80.0
Switzerland,2024,District of Columbia,21.0,79.0
Switzerland,2024,Florida,26.0,74.0
Switzerland,2024,Georgia,23.0,77.0
Switzerland,2024,Hawaii,21.0,79.0
Switzerland,2024,Idaho,24.0,76.0
Switzerland,2024,Illinois,21.0,79.0
Switzerland,2024,Indiana,21.0,79.0
Switzerland,2024,Iowa,19.0,81.0
Switzerland,2024,Kansas,20.0,80.0
Switzerland,2024,Kentucky,20.0,80.0
Switzerland,2024,Louisiana,19.0,81.0
Switzerland,2024,Maine,19.0,81.0
Switzerland,2024,Maryland,21.0,79.0
Switzerland,2024,Massachusetts,21.0,79.0
Switzerland,2024,Michigan,19.0,81.0
Switzerland,2024,Minnesota,21.0,79.0
Switzerland,2024,Mississippi,17.0,83.0
Switzerland,2024,Missouri,19.0,81.0
Switzerland,2024,Montana,23.0,77.0
Switzerland,2024,Nebraska,18.0,82.0
Switzerland,2024,Nevada,23.0,77.0
Switzerland,2024,New Hampshire,19.0,81.0
Switzerland,2024,New Jersey,25.0,75.0
Switzerland,2024,New Mexico,15.0,85.0
Switzerland,2024,New York,23.0,77.0
Switzerland,2024,North Carolina,27.0,73.0
Switzerland,2024,North Dakota,19.0,81.0
Switzerland,2024,Ohio,18.0,82.0
Switzerland,2024,Oklahoma,19.0,81.0
Switzerland,2024,Oregon,19.0,81.0
Switzerland,2024,Pennsylvania,21.0,79.0
Switzerland,2024,Rhode Island,19.0,81.0
Switzerland,2024,South Carolina,23.0,77.0
Switzerland,2024,South Dakota,20.0,80.0
Switzerland,2024,Tennessee,21.0,79.0
Switzerland,2024,Texas,25.0,75.0
Switzerland,2024,Utah,25.0,75.0
Switzerland,2024,Vermont,21.0,79.0
Switzerland,2024,Virginia,23.0,77.0
Switzerland,2024,Washington,16.0,84.0
Switzerland,2024,West Virginia,17.0,83.0
Switzerland,2024,Wisconsin,23.0,77.0
Switzerland,2024,Wyoming,26.0,74.0
Syria,2024,Alabama,9.0,91.0
Syria,2024,Alaska,12.0,88.0
Syria,2024,Arizona,10.0,90.0
Syria,2024,Arkansas,9.0,91.0
Syria,2024,California,10.0,90.0
Syria,2024,Colorado,10.0,90.0
Syria,2024,Connecticut,9.0,91.0
Syria,2024,Delaware,8.0,92.0
Syria,2024,District of Columbia,14.000000000000002,86.0
Syria,2024,Florida,10.0,90.0
Syria,2024,Georgia,10.0,90.0
Syria,2024,Hawaii,9.0,91.0
Syria,2024,Idaho,10.0,90.0
Syria,2024,Illinois,10.0,90.0
Syria,2024,Indiana,9.0,91.0
Syria,2024,Iowa,10.0,90.0
Syria,2024,Kansas,10.0,90.0
Syria,2024,Kentucky,8.0,92.0
Syria,2024,Louisiana,9.0,91.0
Syria,2024,Maine,9.0,91.0
Syria,2024,Maryland,10.0,90.0
Syria,2024,Massachusetts,9.0,91.0
Syria,2024,Michigan,12.0,88.0
Syria,2024,Minnesota,10.0,90.0
Syria,2024,Mississippi,9.0,91.0
Syria,2024,Missouri,8.0,92.0
Syria,2024,Montana,10.0,90.0
Syria,2024,Nebraska,10.0,90.0
Syria,2024,Nevada,9.0,91.0
Syria,2024,New Hampshire,9.0,91.0
Syria,2024,New Jersey,11.0,89.0
Syria,2024,New Mexico,9.0,91.0
Syria,2024,New York,10.0,90.0
Syria,2024,North Carolina,10.0,90.0
Syria,2024,North Dakota,11.0,89.0
Syria,2024,Ohio,8.0,92.0
Syria,2024,Oklahoma,9.0,91.0
Syria,2024,Oregon,8.0,92.0
Syria,2024,Pennsylvania,10.0,90.0
Syria,2024,Rhode Island,10.0,90.0
Syria,2024,South Carolina,8.0,92.0
Syria,2024,South Dakota,10.0,90.0
Syria,2024,Tennessee,9.0,91.0
Syria,2024,Texas,11.0,89.0
Syria,2024,Utah,7.000000000000001,93.0
Syria,2024,Vermont,9.0,91.0
Syria,2024,Virginia,11.0,89.0
Syria,2024,Washington,9.0,91.0
Syria,2024,West Virginia,10.0,90.0
Syria,2024,Wisconsin,8.0,92.0
Syria,2024,Wyoming,11.0,89.0
Tajikistan,2024,Alabama,0.0,100.0
Tajikistan,2024,Alaska,1.0,99.0
Tajikistan,2024,Arizona,0.0,100.0
Tajikistan,2024,Arkansas,0.0,100.0
Tajikistan,2024,California,0.0,100.0
Tajikistan,2024,Colorado,1.0,99.0
Tajikistan,2024,Connecticut,0.0,100.0
Tajikistan,2024,Delaware,0.0,100.0
Tajikistan,2024,District of Columbia,2.0,98.0
Tajikistan,2024,Florida,0.0,100.0
Tajikistan,2024,Georgia,0.0,100.0
Tajikistan,2024,Hawaii,1.0,99.0
Tajikistan,2024,Idaho,1.0,99.0
Tajikistan,2024,Illinois,1.0,99.0
Tajikistan,2024,Indiana,1.0,99.0
Tajikistan,2024,Iowa,0.0,100.0
Tajikistan,2024,Kansas,0.0,100.0
Tajikistan,2024,Kentucky,0.0,100.0
Tajikistan,2024,Louisiana,0.0,100.0
Tajikistan,2024,Maine,0.0,100.0
Tajikistan,2024,Maryland,1.0,99.0
Tajikistan,2024,Massachusetts,0.0,100.0
Tajikistan,2024,Michigan,0.0,100.0
Tajikistan,2024,Minnesota,1.0,99.0
Tajikistan,2024,Mississippi,0.0,100.0
Tajikistan,2024,Missouri,0.0,100.0
Tajikistan,2024,Montana,1.0,99.0
Tajikistan,2024,Nebraska,2.0,98.0
Tajikistan,2024,Nevada,1.0,99.0
Tajikistan,2024,New Hampshire,0.0,100.0
Tajikistan,2024,New Jersey,1.0,99.0
Tajikistan,2024,New Mexico,0.0,100.0
Tajikistan,2024,New York,1.0,99.0
Tajikistan,2024,North Carolina,0.0,100.0
Tajikistan,2024,North Dakota,1.0,99.0
Tajikistan,2024,Ohio,0.0,100.0
Tajikistan,2024,Oklahoma,0.0,100.0
Tajikistan,2024,Oregon,0.0,100.0
Tajikistan,2024,Pennsylvania,1.0,99.0
Tajikistan,2024,Rhode Island,0.0,100.0
Tajikistan,2024,South Carolina,0.0,100.0
Tajikistan,2024,South Dakota,0.0,100.0
Tajikistan,2024,Tennessee,0.0,100.0
Tajikistan,2024,Texas,1.0,99.0
Tajikistan,2024,Utah,0.0,100.0
Tajikistan,2024,Vermont,0.0,100.0
Tajikistan,2024,Virginia,1.0,99.0
Tajikistan,2024,Washington,0.0,100.0
Tajikistan,2024,West Virginia,0.0,100.0
Tajikistan,2024,Wisconsin,0.0,100.0
Tajikistan,2024,Wyoming,1.0,99.0
Tanzania,2024,Alabama,4.0,96.0
Tanzania,2024,Alaska,5.0,95.0
Tanzania,2024,Arizona,4.0,96.0
Tanzania,2024,Arkansas,3.0,97.0
Tanzania,2024,California,3.0,97.0
Tanzania,2024,Colorado,5.0,95.0
Tanzania,2024,Connecticut,4.0,96.0
Tanzania,2024,Delaware,5.0,95.0
Tanzania,2024,District of Columbia,10.0,90.0
Tanzania,2024,Florida,4.0,96.0
Tanzania,2024,Georgia,6.0,94.0
Tanzania,2024,Hawaii,4.0,96.0
Tanzania,2024,Idaho,6.0,94.0
Tanzania,2024,Illinois,4.0,96.0
Tanzania,2024,Indiana,4.0,96.0
Tanzania,2024,Iowa,7.000000000000001,93.0
Tanzania,2024,Kansas,4.0,96.0
Tanzania,2024,Kentucky,5.0,95.0
Tanzania,2024,Louisiana,3.0,97.0
Tanzania,2024,Maine,5.0,95.0
Tanzania,2024,Maryland,7.000000000000001,93.0
Tanzania,2024,Massachusetts,5.0,95.0
Tanzania,2024,Michigan,3.0,97.0
Tanzania,2024,Minnesota,5.0,95.0
Tanzania,2024,Mississippi,4.0,96.0
Tanzania,2024,Missouri,4.0,96.0
Tanzania,2024,Montana,6.0,94.0
Tanzania,2024,Nebraska,5.0,95.0
Tanzania,2024,Nevada,3.0,97.0
Tanzania,2024,New Hampshire,4.0,96.0
Tanzania,2024,New Jersey,4.0,96.0
Tanzania,2024,New Mexico,4.0,96.0
Tanzania,2024,New York,5.0,95.0
Tanzania,2024,North Carolina,5.0,95.0
Tanzania,2024,North Dakota,5.0,95.0
Tanzania,2024,Ohio,3.0,97.0
Tanzania,2024,Oklahoma,3.0,97.0
Tanzania,2024,Oregon,4.0,96.0
Tanzania,2024,Pennsylvania,3.0,97.0
Tanzania,2024,Rhode Island,4.0,96.0
Tanzania,2024,South Carolina,4.0,96.0
Tanzania,2024,South Dakota,6.0,94.0
Tanzania,2024,Tennessee,4.0,96.0
Tanzania,2024,Texas,5.0,95.0
Tanzania,2024,Utah,4.0,96.0
Tanzania,2024,Vermont,4.0,96.0
Tanzania,2024,Virginia,6.0,94.0
Tanzania,2024,Washington,4.0,96.0
Tanzania,2024,West Virginia,3.0,97.0
Tanzania,2024,Wisconsin,4.0,96.0
Tanzania,2024,Wyoming,5.0,95.0
Thailand,2024,Alabama,21.0,79.0
Thailand,2024,Alaska,35.0,65.0
Thailand,2024,Arizona,27.0,73.0
Thailand,2024,Arkansas,19.0,81.0
Thailand,2024,California,28.999999999999996,71.0
Thailand,2024,Colorado,27.0,73.0
Thailand,2024,Connecticut,19.0,81.0
Thailand,2024,Delaware,20.0,80.0
Thailand,2024,District of Columbia,25.0,75.0
Thailand,2024,Florida,25.0,75.0
Thailand,2024,Georgia,27.0,73.0
Thailand,2024,Hawaii,42.0,57.99999999999999
Thailand,2024,Idaho,25.0,75.0
Thailand,2024,Illinois,21.0,79.0
Thailand,2024,Indiana,20.0,80.0
Thailand,2024,Iowa,22.0,78.0
Thailand,2024,Kansas,22.0,78.0
Thailand,2024,Kentucky,18.0,82.0
Thailand,2024,Louisiana,21.0,79.0
Thailand,2024,Maine,16.0,84.0
Thailand,2024,Maryland,23.0,77.0
Thailand,2024,Massachusetts,18.0,82.0
Thailand,2024,Michigan,19.0,81.0
Thailand,2024,Minnesota,24.0,76.0
Thailand,2024,Mississippi,19.0,81.0
Thailand,2024,Missouri,21.0,79.0
Thailand,2024,Montana,21.0,79.0
Thailand,2024,Nebraska,22.0,78.0
Thailand,2024,Nevada,35.0,65.0
Thailand,2024,New Hampshire,17.0,83.0
Thailand,2024,New Jersey,21.0,79.0
Thailand,2024,New Mexico,18.0,82.0
Thailand,2024,New York,23.0,77.0
Thailand,2024,North Carolina,22.0,78.0
Thailand,2024,North Dakota,22.0,78.0
Thailand,2024,Ohio,16.0,84.0
Thailand,2024,Oklahoma,19.0,81.0
Thailand,2024,Oregon,24.0,76.0
Thailand,2024,Pennsylvania,18.0,82.0
Thailand,2024,Rhode Island,18.0,82.0
Thailand,2024,South Carolina,22.0,78.0
Thailand,2024,South Dakota,22.0,78.0
Thailand,2024,Tennessee,20.0,80.0
Thailand,2024,Texas,26.0,74.0
Thailand,2024,Utah,24.0,76.0
Thailand,2024,Vermont,17.0,83.0
Thailand,2024,Virginia,23.0,77.0
Thailand,2024,Washington,26.0,74.0
Thailand,2024,West Virginia,15.0,85.0
Thailand,2024,Wisconsin,23.0,77.0
Thailand,2024,Wyoming,24.0,76.0
Timor-Leste,2024,Alabama,0.0,100.0
Timor-Leste,2024,Alaska,0.0,100.0
Timor-Leste,2024,Arizona,0.0,100.0
Timor-Leste,2024,Arkansas,0.0,100.0
Timor-Leste,2024,California,0.0,100.0
Timor-Leste,2024,Colorado,0.0,100.0
Timor-Leste,2024,Connecticut,0.0,100.0
Timor-Leste,2024,Delaware,0.0,100.0
Timor-Leste,2024,District of Columbia,0.0,100.0
Timor-Leste,2024,Florida,0.0,100.0
Timor-Leste,2024,Georgia,0.0,100.0
Timor-Leste,2024,Hawaii,0.0,100.0
Timor-Leste,2024,Idaho,0.0,100.0
Timor-Leste,2024,Illinois,0.0,100.0
Timor-Leste,2024,Indiana,0.0,100.0
Timor-Leste,2024,Iowa,0.0,100.0
Timor-Leste,2024,Kansas,0.0,100.0
Timor-Leste,2024,Kentucky,0.0,100.0
Timor-Leste,2024,Louisiana,0.0,100.0
Timor-Leste,2024,Maine,0.0,100.0
Timor-Leste,2024,Maryland,0.0,100.0
Timor-Leste,2024,Massachusetts,0.0,100.0
Timor-Leste,2024,Michigan,0.0,100.0
Timor-Leste,2024,Minnesota,0.0,100.0
Timor-Leste,2024,Mississippi,0.0,100.0
Timor-Leste,2024,Missouri,0.0,100.0
Timor-Leste,2024,Montana,0.0,100.0
Timor-Leste,2024,Nebraska,0.0,100.0
Timor-Leste,2024,Nevada,0.0,100.0
Timor-Leste,2024,New Hampshire,0.0,100.0
Timor-Leste,2024,New Jersey,0.0,100.0
Timor-Leste,2024,New Mexico,0.0,100.0
Timor-Leste,2024,New York,0.0,100.0
Timor-Leste,2024,North Carolina,0.0,100.0
Timor-Leste,2024,North Dakota,0.0,100.0
Timor-Leste,2024,Ohio,0.0,100.0
Timor-Leste,2024,Oklahoma,0.0,100.0
Timor-Leste,2024,Oregon,0.0,100.0
Timor-Leste,2024,Pennsylvania,0.0,100.0
Timor-Leste,2024,Rhode Island,0.0,100.0
Timor-Leste,2024,South Carolina,0.0,100.0
Timor-Leste,2024,South Dakota,0.0,100.0
Timor-Leste,2024,Tennessee,0.0,100.0
Timor-Leste,2024,Texas,0.0,100.0
Timor-Leste,2024,Utah,0.0,100.0
Timor-Leste,2024,Vermont,0.0,100.0
Timor-Leste,2024,Virginia,0.0,100.0
Timor-Leste,2024,Washington,0.0,100.0
Timor-Leste,2024,West Virginia,0.0,100.0
Timor-Leste,2024,Wisconsin,0.0,100.0
Timor-Leste,2024,Wyoming,0.0,100.0
Togo,2024,Alabama,4.0,96.0
Togo,2024,Alaska,9.0,91.0
Togo,2024,Arizona,3.0,97.0
Togo,2024,Arkansas,4.0,96.0
Togo,2024,California,4.0,96.0
Togo,2024,Colorado,3.0,97.0
Togo,2024,Connecticut,3.0,97.0
Togo,2024,Delaware,3.0,97.0
Togo,2024,District of Columbia,4.0,96.0
Togo,2024,Florida,3.0,97.0
Togo,2024,Georgia,4.0,96.0
Togo,2024,Hawaii,3.0,97.0
Togo,2024,Idaho,5.0,95.0
Togo,2024,Illinois,3.0,97.0
Togo,2024,Indiana,3.0,97.0
Togo,2024,Iowa,5.0,95.0
Togo,2024,Kansas,3.0,97.0
Togo,2024,Kentucky,4.0,96.0
Togo,2024,Louisiana,3.0,97.0
Togo,2024,Maine,4.0,96.0
Togo,2024,Maryland,4.0,96.0
Togo,2024,Massachusetts,2.0,98.0
Togo,2024,Michigan,2.0,98.0
Togo,2024,Minnesota,5.0,95.0
